loan_id,customer_id,institution_id,loan_amount,loan_status,interest_rate,loan_tenure_months,application_date,disbursement_date,maturity_date,emi_amount,purpose_of_loan
234,3801,465,358659.4688,Active,14.39999962,60,07-11-2022,21-12-2022,25-11-2027,8420.080078,Hostel Fees
235,4069,4271,665273.1875,Active,12.68000031,72,29-03-2022,11-05-2022,09-04-2028,13242.57031,Course Fees + Living
236,4069,4697,410703.875,Active,11.56999969,96,24-02-2022,09-04-2022,26-02-2030,6579.370117,Living Expenses
237,4069,980,241539.4375,Active,11.31999969,72,19-04-2024,08-05-2024,07-04-2030,4637.080078,Course Fees + Living
238,1589,3476,442806.125,Defaulted,10.03999996,36,19-12-2021,15-01-2022,30-12-2024,14296.16016,Course Fees
239,1589,737,748354.125,Active,11.32999992,48,07-09-2022,18-10-2022,27-09-2026,19461.03906,Course Fees + Living
240,1589,2627,166472.75,Active,11.47999954,48,11-09-2023,08-10-2023,17-09-2027,4341.609863,Course Fees
241,459,2533,404305.4063,Defaulted,11.73999977,84,09-10-2021,21-10-2021,14-09-2028,7081.209961,Course Fees
242,459,3454,285886,Defaulted,12.39999962,60,20-08-2022,07-09-2022,12-08-2027,6417.52002,Living Expenses
243,459,1147,298628.7813,Closed,13.10000038,36,25-05-2022,09-07-2022,23-06-2025,10076.55957,Course Fees + Living
244,207,4510,284432.5313,Active,12.57999992,96,24-06-2023,03-08-2023,22-06-2031,4713.72998,Equipment & Books
245,207,1409,247324.3594,Active,13.90999985,72,22-06-2022,11-07-2022,09-06-2028,5085,Equipment & Books
246,207,150,304340.5,Active,13.31000042,72,13-07-2023,24-07-2023,22-06-2029,6158.680176,Course Fees
247,4724,936,206320.8906,Defaulted,15.69999981,48,06-04-2022,14-05-2022,23-04-2026,5815.589844,Course Fees
248,4724,4909,262167.375,Defaulted,15.68000031,84,22-12-2023,17-01-2024,11-12-2030,5159.72998,Course Fees + Living
249,4724,1314,499820.25,Defaulted,14.42000008,48,04-03-2024,15-03-2024,23-02-2028,13762.83984,Course Fees
250,4915,2181,394171.375,Active,11.85999966,48,19-10-2022,14-11-2022,24-10-2026,10352.23047,Living Expenses
251,4915,1502,238765.3281,Active,11.63000011,96,28-01-2024,10-03-2024,28-01-2032,3832.26001,Course Fees + Living
252,4915,928,203225.2969,Active,11.89999962,72,17-07-2022,29-07-2022,27-06-2028,3962.51001,Course Fees
253,1571,2558,337399.2188,Active,15.21000004,96,18-12-2021,28-01-2022,17-12-2029,6096.379883,Course Fees + Living
254,1571,1016,270791.2188,Active,16.87000084,84,18-06-2022,30-06-2022,24-05-2029,5513.029785,Course Fees
255,1571,3582,424704.625,Active,14.01000023,48,01-04-2023,21-04-2023,31-03-2027,11608.23047,Course Fees + Living
256,4603,4392,187676.7969,Active,13.27999973,96,04-11-2021,15-11-2021,04-10-2029,3183.409912,Course Fees
257,4603,490,150000,Active,14.85000038,36,24-08-2023,23-09-2023,07-09-2026,5188.680176,Course Fees + Living
258,4603,3597,713104,Active,13.77999973,48,11-12-2022,30-12-2022,09-12-2026,19407.34961,Equipment & Books
259,4697,4155,673343.9375,Active,11.55000019,48,10-06-2023,24-06-2023,03-06-2027,17584.63086,Course Fees + Living
260,4697,1461,786498.8125,Active,13.14000034,96,16-11-2022,26-11-2022,15-10-2030,13279.67969,Course Fees
261,4697,2181,400475.8438,Overdue,13.89999962,96,11-01-2023,26-01-2023,15-12-2030,6934.660156,Living Expenses
262,1016,417,325856.8125,Active,13.48999977,84,28-03-2022,06-05-2022,30-03-2029,6015.009766,Hostel Fees
263,1016,4244,261647.6094,Active,13.19999981,96,05-03-2025,17-03-2025,03-02-2033,4426.580078,Course Fees + Living
264,1016,2943,292951.125,Active,14.05000019,84,25-10-2022,07-11-2022,01-10-2029,5497.339844,Course Fees
265,2461,387,340940.4688,Active,9.770000458,96,07-04-2025,14-05-2025,02-04-2033,5132.75,Course Fees
266,2461,4825,751166.625,Active,11.31999969,48,22-04-2022,14-05-2022,23-04-2026,19532.94922,Hostel Fees
267,2461,16,479885.4375,Active,9.970000267,48,04-12-2021,29-12-2021,08-12-2025,12164.09961,Course Fees + Living
268,3975,2492,477399.0625,Defaulted,13.67000008,36,25-12-2021,08-02-2022,23-01-2025,16240.0498,Living Expenses
269,3975,699,432513.7813,Defaulted,16.54999924,96,19-08-2022,08-09-2022,28-07-2030,8153.870117,Course Fees
270,3975,1756,454721.0938,Active,16.13999939,60,12-08-2023,23-09-2023,27-08-2028,11091.63965,Course Fees
271,3465,1124,276519.3125,Active,11.60000038,72,03-02-2023,14-02-2023,13-01-2029,5349.25,Hostel Fees
272,3465,1460,335451.625,Active,13.65999985,72,26-10-2021,13-11-2021,13-10-2027,6851.709961,Course Fees + Living
273,3465,2155,410330.3125,Active,11.85999966,96,04-11-2022,19-12-2022,07-11-2030,6637.419922,Course Fees + Living
274,594,3327,398338.8125,Active,12.65999985,48,28-04-2024,29-05-2024,08-05-2028,10620.20996,Course Fees
275,594,1612,258955.6563,Active,13.06000042,72,22-11-2024,28-12-2024,27-11-2030,5206.660156,Course Fees
276,594,3828,306853.0313,Defaulted,12.13000011,72,29-09-2024,15-10-2024,14-09-2030,6019.899902,Course Fees
277,2490,2494,282514.25,Active,12.52000046,96,08-06-2023,21-07-2023,09-06-2031,4673.52002,Course Fees + Living
278,2490,1075,279813.875,Active,12.85999966,96,09-04-2024,25-04-2024,14-03-2032,4680.359863,Course Fees
279,2490,4357,151834.2969,Active,11.88000011,72,18-01-2025,28-01-2025,28-12-2030,2959.25,Equipment & Books
280,704,3601,282669.3125,Active,9.119999886,96,10-10-2023,29-10-2023,17-09-2031,4158.180176,Equipment & Books
281,704,3812,308495.9375,Active,9.739999771,96,19-10-2023,07-11-2023,26-09-2031,4639.509766,Course Fees
282,704,2437,362043.6563,Active,11.52000046,84,23-09-2023,14-10-2023,07-09-2030,6297.75,Hostel Fees
283,4865,2114,464043.8438,Active,11.30000019,48,10-08-2023,26-08-2023,05-08-2027,12060.73047,Course Fees + Living
284,4865,687,266964.625,Active,9.930000305,96,14-09-2021,03-10-2021,22-08-2029,4041.360107,Course Fees + Living
285,4865,1983,509964.2813,Active,9.420000076,72,31-07-2021,30-08-2021,30-07-2027,9299.19043,Course Fees
286,96,2145,150000,Overdue,9.090000153,84,19-11-2022,22-12-2022,15-11-2029,2420.47998,Course Fees
287,96,1933,783345.6875,Active,10.52000046,36,15-09-2022,22-10-2022,06-10-2025,25467.7793,Course Fees + Living
288,96,3953,300872.3125,Active,10.28999996,60,21-06-2022,15-07-2022,19-06-2027,6435.720215,Course Fees
289,3662,4384,886113.5625,Active,10.69999981,96,01-06-2022,16-06-2022,05-05-2030,13778.82031,Living Expenses
290,3662,4291,790223.5625,Active,10.63000011,60,18-12-2022,08-01-2023,13-12-2027,17036.88086,Living Expenses
291,3662,3010,450182.8438,Defaulted,9.529999733,48,26-09-2023,15-10-2023,24-09-2027,11315.44043,Living Expenses
292,854,894,267175.0625,Active,16.13999939,60,28-10-2024,12-12-2024,16-11-2029,6517.430176,Course Fees
293,854,1734,457415.3125,Active,16.78000069,72,13-12-2023,31-12-2023,29-11-2029,10120.51953,Course Fees
294,854,1829,337636.5313,Active,15.51000023,48,20-01-2025,06-03-2025,13-02-2029,9483.839844,Course Fees + Living
295,4664,183,224925.6719,Defaulted,13.89999962,96,21-01-2024,08-02-2024,28-12-2031,3893.97998,Hostel Fees
296,4664,124,342470.8438,Overdue,15.82999992,48,29-07-2024,24-08-2024,03-08-2028,9675.290039,Course Fees
297,4664,325,740273.8125,Active,14.69999981,48,01-08-2021,19-08-2021,29-07-2025,20491.51953,Course Fees
298,351,4309,502449.75,Active,10.34000015,48,12-02-2023,19-03-2023,26-02-2027,12826.0498,Course Fees
299,351,3097,392580.625,Active,11.68000031,36,27-12-2024,08-01-2025,24-12-2027,12979.24023,Course Fees
300,351,2634,405406.4375,Active,10.86999989,84,25-10-2021,30-11-2021,24-10-2028,6913.029785,Course Fees
301,4018,2660,379291.7813,Active,13.94999981,72,15-11-2023,27-11-2023,26-10-2029,7804.939941,Course Fees
302,4018,1841,707378.125,Active,13.46000004,36,26-03-2025,02-05-2025,16-04-2028,23992.16016,Equipment & Books
303,4018,1317,566051.3125,Defaulted,14.05000019,72,01-07-2024,18-07-2024,17-06-2030,11678.90039,Living Expenses
304,4514,2354,269650.8438,Active,11.35999966,96,03-01-2023,27-01-2023,16-12-2030,4288.370117,Course Fees
305,4514,3886,296347.9063,Active,11.67000008,48,29-06-2023,17-07-2023,26-06-2027,7755.379883,Equipment & Books
306,4514,2911,513994,Active,9.420000076,36,26-05-2024,04-07-2024,19-06-2027,16445.91016,Course Fees + Living
307,4003,4438,501139.1875,Active,12.13000011,72,26-05-2022,05-07-2022,03-06-2028,9830.740234,Course Fees
308,4003,1706,907344.5625,Defaulted,12.44999981,36,31-12-2021,12-01-2022,27-12-2024,30331.76953,Course Fees + Living
309,4003,4762,293002.5938,Active,12.38000011,96,22-04-2025,03-05-2025,22-03-2033,4823.779785,Course Fees + Living
310,2128,4360,321973.8125,Active,12.36999989,72,09-05-2025,28-05-2025,27-04-2031,6356.660156,Course Fees
311,2128,220,366220.9063,Active,11.51000023,96,13-05-2024,12-06-2024,01-05-2032,5854.899902,Course Fees
312,2128,187,354195.2188,Active,11.81999969,60,18-02-2023,18-03-2023,20-02-2028,7846.22998,Living Expenses
313,4479,499,377030.625,Closed,11.42000008,36,03-08-2021,17-08-2021,01-08-2024,12417.75,Living Expenses
314,4479,4607,962632.25,Active,10.60999966,96,22-02-2023,16-03-2023,02-02-2031,14918.90039,Course Fees + Living
315,4479,1129,198673.125,Overdue,9.710000038,60,17-11-2021,12-12-2021,16-11-2026,4192.560059,Hostel Fees
316,4421,3770,316768.0313,Active,9.079999924,84,26-11-2024,12-12-2024,06-11-2031,5109.430176,Course Fees
317,4421,4287,336036.5625,Defaulted,10.90999985,60,08-07-2023,25-07-2023,28-06-2028,7290.810059,Course Fees + Living
318,4421,4654,281653.125,Active,9.739999771,72,14-11-2021,27-12-2021,26-11-2027,5181.430176,Equipment & Books
319,1274,4277,600434.4375,Active,9.909999847,84,27-04-2024,04-06-2024,29-04-2031,9939.269531,Course Fees + Living
320,1274,3448,272197.1563,Defaulted,9.329999924,96,17-11-2022,01-12-2022,20-10-2030,4034.22998,Equipment & Books
321,1274,3347,366106.5,Active,9.06000042,96,02-05-2024,21-05-2024,09-04-2032,5374.850098,Course Fees + Living
322,1430,1082,583511.5,Active,14.96000004,84,30-03-2025,12-05-2025,05-04-2032,11246.62988,Course Fees + Living
323,1430,4194,356415.6563,Active,13.19999981,36,22-02-2024,10-03-2024,23-02-2027,12043.70996,Course Fees + Living
324,1430,356,270445.375,Overdue,16.76000023,72,22-02-2025,20-03-2025,17-02-2031,5979.77002,Course Fees
325,4089,2372,330607.0938,Active,12.56999969,72,25-08-2024,09-10-2024,08-09-2030,6562.640137,Hostel Fees
326,4089,1142,253513.9063,Overdue,14.40999985,96,27-03-2025,20-04-2025,09-03-2033,4463.549805,Course Fees + Living
327,4089,4447,899676.5625,Active,11.19999981,60,27-09-2023,16-10-2023,19-09-2028,19653.19922,Living Expenses
328,1924,542,512131.875,Overdue,13.27999973,60,01-04-2023,13-04-2023,17-03-2028,11725.00977,Course Fees
329,1924,1926,392064.7813,Defaulted,15.82999992,72,26-10-2023,13-11-2023,12-10-2029,8468.429688,Course Fees + Living
330,1924,2678,837285.8125,Active,16.55999947,84,26-04-2024,30-05-2024,24-04-2031,16898.11914,Living Expenses
331,242,585,421554,Active,12.15999985,96,13-02-2025,11-03-2025,28-01-2033,6888.620117,Living Expenses
332,242,997,389599.375,Active,13.18999958,48,28-06-2023,13-07-2023,22-06-2027,10488.13965,Course Fees
333,242,1026,526672.0625,Active,13.77000046,96,13-04-2025,28-04-2025,17-03-2033,9080.629883,Course Fees
334,3208,3583,194629.1563,Active,10.72000027,96,21-11-2021,02-12-2021,21-10-2029,3028.189941,Course Fees
335,3208,4059,268977.3125,Active,10.64999962,48,14-02-2023,21-03-2023,28-02-2027,6906.129883,Equipment & Books
336,3208,2867,227094.6719,Active,9.829999924,84,05-07-2023,19-07-2023,12-06-2030,3750.050049,Equipment & Books
337,1186,4544,361309.4688,Defaulted,12.78999996,48,07-05-2023,18-05-2023,27-04-2027,9655.959961,Course Fees + Living
338,1186,827,320691.875,Active,12.13000011,72,09-12-2022,11-01-2023,10-12-2028,6290.850098,Living Expenses
339,1186,3414,321941.4375,Active,11.77999973,96,26-06-2022,24-07-2022,12-06-2030,5193.009766,Living Expenses
340,2050,3102,622589.75,Active,13.09000015,48,17-11-2021,27-12-2021,06-12-2025,16730.80078,Course Fees
341,2050,1063,641892.3125,Active,14.92000008,96,30-04-2025,19-05-2025,07-04-2033,11488.94043,Course Fees + Living
342,2050,690,241301.8906,Active,15.64999962,48,15-04-2023,25-04-2023,04-04-2027,6795.379883,Living Expenses
343,767,2266,192866.3281,Active,14.30000019,96,23-03-2025,21-04-2025,10-03-2033,3383.699951,Course Fees
344,767,805,387062.375,Closed,16.95999908,36,19-05-2022,03-07-2022,17-06-2025,13792.61035,Hostel Fees
345,767,421,639319.3125,Active,14.71000004,96,09-11-2022,01-12-2022,20-10-2030,11367.58984,Living Expenses
346,3252,2116,301779.625,Active,11.76000023,72,12-08-2023,28-08-2023,27-07-2029,5861.799805,Living Expenses
347,3252,2239,352867.2813,Active,14.36999989,36,23-06-2024,14-07-2024,29-06-2027,12123.03027,Course Fees + Living
348,3252,3744,396964.4063,Active,12.35000038,96,01-05-2023,07-06-2023,26-04-2031,6528.410156,Course Fees + Living
349,1077,4006,300603.125,Active,15.52000046,60,03-02-2022,08-03-2022,10-02-2027,7233.560059,Course Fees
350,1077,1938,536613.625,Active,16.22999954,36,15-12-2024,26-12-2024,11-12-2027,18927.48047,Course Fees + Living
351,1077,1405,514693.375,Active,13.25,96,07-02-2023,08-03-2023,25-01-2031,8723.950195,Living Expenses
352,4738,764,420745.1563,Active,14.53999996,72,15-10-2023,07-11-2023,06-10-2029,8792.040039,Course Fees + Living
353,4738,758,210188.7969,Active,16.27000046,60,26-10-2024,01-12-2024,05-11-2029,5141.029785,Course Fees
354,4738,553,222882.6406,Defaulted,14.23999977,48,23-05-2022,11-06-2022,21-05-2026,6117.100098,Equipment & Books
355,4894,46,458887.4688,Active,12.05000019,60,17-02-2025,11-03-2025,13-02-2030,10219.67969,Course Fees + Living
356,4894,1408,416599.0313,Active,11.5,84,04-02-2025,19-03-2025,11-02-2032,7242.310059,Course Fees
357,4894,3056,452534.5625,Active,12.15999985,96,16-09-2023,19-10-2023,07-09-2031,7395.080078,Living Expenses
358,161,1881,491667.7813,Active,14.21000004,84,05-04-2025,15-05-2025,08-04-2032,9271.650391,Living Expenses
359,161,3595,506439.25,Active,16.79999924,36,10-01-2024,01-02-2024,16-01-2027,18006.19922,Course Fees + Living
360,161,3986,150995.6875,Active,16.76000023,72,25-05-2022,22-06-2022,21-05-2028,3339.110107,Course Fees
361,2475,2931,150000,Active,10.90999985,84,08-03-2022,01-04-2022,23-02-2029,2561.350098,Course Fees
362,2475,2059,292239,Active,11.15999985,48,03-11-2022,22-11-2022,01-11-2026,7575.740234,Course Fees
363,2475,3655,399165.0938,Defaulted,9.520000458,48,22-11-2022,20-12-2022,29-11-2026,10031.99023,Course Fees + Living
364,1673,1269,506453.3125,Active,10.26000023,36,31-03-2025,27-04-2025,11-04-2028,16404.58008,Course Fees
365,1673,389,564031.1875,Defaulted,9.659999847,72,09-02-2024,21-03-2024,18-02-2030,10353.37988,Course Fees
366,1673,3985,378321.4375,Active,10.31000042,48,22-06-2024,08-07-2024,17-06-2028,9651.849609,Course Fees + Living
367,3402,4864,407168.5313,Active,12.39999962,84,03-11-2024,13-11-2024,08-10-2031,7275.549805,Course Fees + Living
368,3402,1456,886689,Active,12,84,22-09-2024,23-10-2024,17-09-2031,15653.73047,Course Fees
369,3402,2981,269990.0313,Active,14.02000046,60,03-06-2023,18-07-2023,21-06-2028,6284.859863,Hostel Fees
370,4134,2289,304294.0313,Active,14.39000034,72,24-01-2023,22-02-2023,21-01-2029,6333.879883,Equipment & Books
371,4134,226,190384.2031,Active,11.43999958,48,06-04-2023,04-05-2023,13-04-2027,4961.5,Living Expenses
372,4134,3319,279681.125,Active,11.18000031,48,22-09-2021,18-10-2021,27-09-2025,7252.490234,Course Fees
373,2829,2792,558861.9375,Closed,16.73999977,36,06-04-2022,13-05-2022,27-04-2025,19852.17969,Course Fees + Living
374,2829,3585,400258.2813,Active,14.22999954,60,25-08-2024,14-09-2024,19-08-2029,9360.94043,Course Fees
375,2829,4500,486973.7813,Defaulted,14.28999996,72,05-03-2022,10-04-2022,09-03-2028,10110.87012,Equipment & Books
376,1354,4943,448331.8438,Active,11.10000038,60,20-08-2022,26-09-2022,31-08-2027,9769.110352,Course Fees
377,1354,817,797472.125,Defaulted,13.43000031,72,04-11-2022,19-11-2022,18-10-2028,16191.32031,Equipment & Books
378,1354,371,150000,Active,11.47999954,48,25-07-2023,07-08-2023,17-07-2027,3911.72998,Course Fees + Living
379,2735,3847,928236.5625,Active,12.31000042,48,07-10-2021,05-11-2021,15-10-2025,24584.38086,Course Fees
380,2735,2511,586068.3125,Active,11.72999954,72,21-04-2024,02-05-2024,01-04-2030,11375.99023,Course Fees + Living
381,2735,3282,504162.4688,Active,11.35999966,48,19-04-2024,05-05-2024,14-04-2028,13118.29004,Course Fees
382,1945,3335,562452.3125,Defaulted,13.36999989,96,11-06-2023,23-07-2023,11-06-2031,9569.080078,Equipment & Books
383,1945,4350,150000,Closed,13.14999962,36,09-09-2021,27-09-2021,11-09-2024,5065.02002,Course Fees + Living
384,1945,1504,296154.6563,Active,12.39999962,84,04-01-2025,17-02-2025,12-01-2032,5292.069824,Course Fees + Living
385,3670,2011,382248.4375,Overdue,11.61999989,84,15-03-2025,26-04-2025,20-03-2032,6669.740234,Course Fees
386,3670,2042,311066.9063,Active,13.02000046,84,04-08-2022,10-09-2022,04-08-2029,5662.310059,Course Fees
387,3670,2996,318113.875,Active,14.01000023,48,12-02-2022,15-03-2022,22-02-2026,8694.860352,Course Fees + Living
388,2246,3148,519979.25,Active,13.35999966,72,22-07-2022,15-08-2022,14-07-2028,10536.91016,Course Fees + Living
389,2246,495,479571.125,Active,13.51000023,36,17-01-2024,18-02-2024,02-02-2027,16277.00977,Living Expenses
390,2246,2000,368192.0313,Overdue,13.77000046,72,28-12-2021,09-01-2022,09-12-2027,7542.319824,Course Fees + Living
391,2809,100,484862.0625,Active,11.40999985,96,05-07-2023,31-07-2023,19-06-2031,7723.990234,Living Expenses
392,2809,1859,479653.8125,Active,11.18999958,36,04-10-2023,13-11-2023,28-10-2026,15746.84961,Course Fees
393,2809,953,301084.625,Active,12.55000019,96,01-06-2023,14-07-2023,02-06-2031,4984.319824,Hostel Fees
394,2259,3332,251456.0156,Active,11.81000042,96,22-10-2022,19-11-2022,08-10-2030,4060.379883,Course Fees + Living
395,2259,951,836263.6875,Active,13.11999989,36,13-02-2025,09-03-2025,22-02-2028,28225.65039,Course Fees
396,2259,1746,825153.5,Closed,13.5,36,22-02-2022,06-03-2022,18-02-2025,28002.92969,Course Fees
397,3315,3369,188253.1875,Active,12.39999962,60,04-12-2024,04-01-2025,09-12-2029,4226.060059,Course Fees
398,3315,2693,817169.125,Active,12.5,36,13-05-2025,27-05-2025,11-05-2028,27338.80078,Course Fees + Living
399,3315,2587,548266.6875,Active,13.01000023,84,10-05-2024,14-06-2024,09-05-2031,9975.870117,Course Fees + Living
400,1896,4670,331759.0313,Active,12.21000004,60,10-03-2024,16-04-2024,21-03-2029,7414.620117,Course Fees
401,1896,2598,254973.375,Active,13.11999989,72,13-09-2023,19-10-2023,17-09-2029,5134.439941,Equipment & Books
402,1896,1410,524857,Active,12.02000046,60,24-03-2023,03-05-2023,06-04-2028,11680.65039,Course Fees
403,1849,499,368856.375,Defaulted,12.28999996,84,07-07-2024,26-07-2024,20-06-2031,6568.049805,Course Fees
404,1849,2300,256890.0469,Active,12.43999958,48,31-12-2021,09-02-2022,19-01-2026,6819.910156,Course Fees
405,1849,2198,715680.5,Active,12.72999954,96,18-02-2025,23-03-2025,09-02-2033,11919.09961,Equipment & Books
406,248,266,450230.625,Active,12.18000031,96,10-11-2021,20-11-2021,09-10-2029,7361.100098,Course Fees + Living
407,248,3784,482178.7188,Active,11.01000023,48,20-03-2023,13-04-2023,23-03-2027,12464.82031,Course Fees
408,248,2421,263172.4375,Active,13.71000004,48,27-01-2023,11-03-2023,18-02-2027,7153.25,Course Fees + Living
409,962,153,326686.625,Active,16.87999916,48,11-03-2025,07-04-2025,17-03-2029,9406.299805,Course Fees + Living
410,962,282,569939.875,Active,16.90999985,48,26-10-2024,04-12-2024,13-11-2028,16418.7207,Course Fees + Living
411,962,510,164006.5156,Active,15.94999981,84,25-11-2021,11-12-2021,04-11-2028,3252.820068,Hostel Fees
412,371,1711,353577.625,Active,16.29999924,96,27-01-2024,04-03-2024,22-01-2032,6614.799805,Course Fees
