indicator_id,state_id,quarter,gdp_growth_rate,inflation_rate,unemployement_rate,education_spending_percent,per_capita_income,literacy_rate
299,14,2021-Q3,5.289999962,5.019999981,5.320000172,4.130000114,365377.3125,81.76999664
300,14,2021-Q4,6.03000021,3.869999886,3.74000001,6.309999943,347705.0938,89.63999939
301,14,2022-Q1,6.130000114,5.550000191,2.950000048,4.730000019,255326.8906,83.86000061
302,14,2022-Q2,6.070000172,4.25,4.389999866,5.369999886,256708.9375,84.94000244
303,14,2022-Q3,8.100000381,4.920000076,4.96999979,5.909999847,236516.0313,84.61000061
304,14,2022-Q4,7.179999828,5.590000153,2.799999952,6.78000021,272872.2813,92.13999939
305,14,2023-Q1,6.590000153,4.579999924,3.160000086,6.019999981,350346,83.54000092
306,14,2023-Q2,7.010000229,4.010000229,2.349999905,5.920000076,334515.4688,89.95999908
307,14,2023-Q3,6.210000038,3.410000086,2.960000038,4.730000019,341049.7813,82.06999969
308,14,2023-Q4,8.579999924,3.150000095,2.730000019,6.849999905,370250.1875,83.81999969
309,14,2024-Q1,8.159999847,5.230000019,3,4.96999979,322140.3438,88.01999664
310,14,2024-Q2,6.389999866,3.430000067,3.420000076,6.409999847,377336.0625,88.76000214
311,14,2024-Q3,8.880000114,3.579999924,2.599999905,5.510000229,352615.125,93.58000183
312,14,2024-Q4,6.570000172,3.480000019,4.989999771,5.320000172,277965.3438,83.52999878
313,15,2019-Q1,4.920000076,4.670000076,8.840000153,3.50999999,239689.5156,64.48999786
314,15,2019-Q2,3.680000067,4.059999943,8.369999886,4.409999847,126841.1406,75.51999664
315,15,2019-Q3,5.599999905,4.25,5.670000076,3.200000048,239126.6563,62.59999847
316,15,2019-Q4,6.150000095,5.960000038,6.650000095,4.539999962,196719.5625,79.09999847
317,15,2020-Q1,3.150000095,4.559999943,10.77000046,4.039999962,129933.6875,72.61000061
318,15,2020-Q2,2.730000019,5.119999886,6.119999886,3.549999952,205706.3438,74.26999664
319,15,2020-Q3,3.200000048,4.239999771,11.89000034,4.199999809,126243.0625,60.84999847
320,15,2020-Q4,2.75999999,4.760000229,12.78999996,3,191736.4688,67.33999634
321,15,2021-Q1,4.210000038,4.599999905,6.389999866,3.220000029,121381.0391,64.23000336
322,15,2021-Q2,4.599999905,6.269999981,8.380000114,2.519999981,122756.8125,77.86000061
323,15,2021-Q3,2.920000076,4.599999905,11.68999958,3.849999905,183936.3438,77.76000214
324,15,2021-Q4,2.869999886,6.090000153,7.730000019,3.220000029,129869.4297,71.16000366
325,15,2022-Q1,3.630000114,6.239999771,7.679999828,4.53000021,243347.375,72.16000366
326,15,2022-Q2,3.269999981,5.650000095,7.579999924,2.619999886,228690.7031,78.94999695
327,15,2022-Q3,4.670000076,6.980000019,8.539999962,4.679999828,163628.0625,75.90000153
328,15,2022-Q4,5.96999979,7.46999979,8.159999847,3.630000114,222597.2344,74.31999969
329,15,2023-Q1,5.099999905,4.349999905,7.769999981,3.700000048,132905.4063,62.72000122
330,15,2023-Q2,4.070000172,6.059999943,4.150000095,2.589999914,165134.625,60.77999878
331,15,2023-Q3,5.269999981,5.519999981,4.440000057,4.300000191,125970.5469,78.48000336
332,15,2023-Q4,5.889999866,4.75,7.070000172,4.679999828,195608.2031,65.87999725
333,15,2024-Q1,5.619999886,7.170000076,6.75,2.930000067,178938.2344,70.72000122
334,15,2024-Q2,4.550000191,4.409999847,6.190000057,3.940000057,244263.5938,76.01999664
335,15,2024-Q3,4.25,6.5,9.989999771,3.109999895,235365.3125,79.62999725
336,15,2024-Q4,4.090000153,6.079999924,5.440000057,4.980000019,164186.625,73.47000122
337,16,2019-Q1,7.710000038,4.909999847,2.059999943,5.239999771,373140.5313,85.55000305
338,16,2019-Q2,8.390000343,5.159999847,4.849999905,6.010000229,369421.25,91.84999847
339,16,2019-Q3,6.570000172,4.75,3.619999886,5.760000229,243581.8125,91.75
340,16,2019-Q4,6.400000095,5.360000134,2.670000076,6.940000057,286646.2813,90.01999664
341,16,2020-Q1,5.159999847,4.78000021,6.909999847,4.21999979,276420.8438,89.34999847
342,16,2020-Q2,3.660000086,5.880000114,3.039999962,6.880000114,210374.4375,87.20999908
343,16,2020-Q3,4.510000229,5.190000057,3.99000001,4.019999981,253678.2813,94.81999969
344,16,2020-Q4,3.619999886,3.140000105,3.099999905,4.369999886,397288.0625,93.23999786
345,16,2021-Q1,4.980000019,4.829999924,5.989999771,6.440000057,311327.7813,92.56999969
346,16,2021-Q2,5.579999924,5.329999924,3.339999914,4.010000229,271940.1875,81.40000153
347,16,2021-Q3,5.03000021,4.679999828,5.519999981,6.840000153,317416.5625,82.80999756
348,16,2021-Q4,7.179999828,4.809999943,4.409999847,4.059999943,246430.625,94.44999695
349,16,2022-Q1,8.539999962,3.069999933,4.039999962,5.949999809,288735.5,89.83999634
350,16,2022-Q2,8.239999771,5.460000038,2.380000114,4.599999905,312303.1875,90.01999664
351,16,2022-Q3,6.389999866,3.190000057,3.049999952,4.760000229,335726.1563,87.20999908
352,16,2022-Q4,6.539999962,5.130000114,3.859999895,6.420000076,389537.5625,83.01999664
353,16,2023-Q1,6.590000153,5.610000134,2.549999952,5.730000019,336745.1875,84.83000183
354,16,2023-Q2,6.809999943,3.549999952,2.470000029,6.440000057,258510.1406,90.61000061
355,16,2023-Q3,6.340000153,5.510000229,2.24000001,4.75,229916.9063,84.83999634
356,16,2023-Q4,8.859999657,4.820000172,4.929999828,5.690000057,365400.8125,85.90000153
357,16,2024-Q1,6.019999981,5.75,2.640000105,6.340000153,265980.8438,83.30000305
358,16,2024-Q2,8.56000042,3.74000001,2.460000038,5.5,398984.5625,88.94000244
359,16,2024-Q3,6.289999962,3.180000067,3.460000038,5.590000153,303895.75,84.08000183
360,16,2024-Q4,7.579999924,4.269999981,3.799999952,5.03000021,201871.0938,86.95999908
361,17,2019-Q1,3.880000114,6.230000019,7.139999866,3.99000001,193093.9219,63.70000076
362,17,2019-Q2,5.539999962,5.820000172,7.349999905,4.03000021,125251.4375,63.86999893
363,17,2019-Q3,5.650000095,6.510000229,7.110000134,4.909999847,164080.4219,69.66000366
364,17,2019-Q4,4.130000114,6.010000229,7.210000038,3.880000114,205371.4688,64.29000092
365,17,2020-Q1,2.910000086,6.010000229,6.96999979,4.46999979,143685.7344,65.58000183
366,17,2020-Q2,3.710000038,4.230000019,12.27999973,3.940000057,244583.1875,69.94000244
367,17,2020-Q3,2.630000114,6.170000076,9.710000038,2.75,148917.5313,63.04000092
368,17,2020-Q4,3.109999895,4.840000153,10.84000015,2.599999905,208366.6875,67.19000244
369,17,2021-Q1,2.529999971,4.349999905,10.55000019,4.230000019,164307.25,76.58999634
370,17,2021-Q2,5.099999905,4.550000191,5.650000095,2.700000048,232848.7344,78.80000305
371,17,2021-Q3,3.49000001,4.630000114,5.050000191,3.049999952,138940.6094,78.98000336
372,17,2021-Q4,3.00999999,6.889999866,11.07999992,4.170000076,227273.5156,70.25
373,17,2022-Q1,4.769999981,7.420000076,6.460000038,3.890000105,167417.4375,77.87999725
374,17,2022-Q2,3.650000095,6.239999771,6.610000134,3.359999895,193135.875,78.98000336
375,17,2022-Q3,3.910000086,7.03000021,8.680000305,4.079999924,180096,77.01000214
376,17,2022-Q4,3.609999895,4.400000095,5.090000153,3.440000057,218210.9063,70.51000214
377,17,2023-Q1,3.440000057,5.409999847,5.360000134,4.46999979,194131.6094,61.59999847
378,17,2023-Q2,6,5.130000114,9.819999695,3.769999981,131053.1094,72.97000122
379,17,2023-Q3,4.329999924,5.239999771,6.889999866,4.079999924,169842.2656,78.52999878
380,17,2023-Q4,4.090000153,5.550000191,5.400000095,4.610000134,140271.4688,65.65000153
381,17,2024-Q1,5.300000191,4.199999809,6.300000191,2.900000095,206076.2656,71.73000336
382,17,2024-Q2,3.75,4.300000191,5.349999905,3.920000076,243669.7813,62.06999969
383,17,2024-Q3,3.359999895,7.329999924,5.539999962,4.590000153,156171.9219,63.33000183
384,17,2024-Q4,5.78000021,4.96999979,9.880000114,4.170000076,190167.9844,67.87000275
385,18,2019-Q1,4.010000229,5.349999905,5.579999924,4.170000076,175228.3438,72.12999725
386,18,2019-Q2,4.639999866,4.610000134,6.960000038,4.659999847,204041.3438,68.06999969
387,18,2019-Q3,4.980000019,5.909999847,9.840000153,3.519999981,221034.2969,60.75999832
388,18,2019-Q4,3.609999895,6.340000153,9.180000305,3.319999933,159173.4219,79.83999634
389,18,2020-Q1,1.909999967,7.110000134,9.090000153,3.910000086,188877.8594,76.69999695
390,18,2020-Q2,2.809999943,6.139999866,11.51000023,4.769999981,133023.4844,65.81999969
391,18,2020-Q3,2.349999905,7.039999962,12.47999954,3,134470.5938,60.84999847
392,18,2020-Q4,3.339999914,4.360000134,7.760000229,2.650000095,149831.3125,63.56000137
393,18,2021-Q1,5.159999847,5.449999809,6.639999866,4.369999886,159408.6094,73.19999695
394,18,2021-Q2,3.299999952,6.269999981,9.350000381,3.059999943,142437.7031,68.90000153
395,18,2021-Q3,3.349999905,5.480000019,10.67000008,3.019999981,155493.0781,71.23999786
396,18,2021-Q4,3.049999952,7.139999866,6.860000134,3.410000086,160902.1094,77.41000366
397,18,2022-Q1,4.550000191,5.619999886,5.480000019,4.369999886,235141.9844,78
398,18,2022-Q2,6.260000229,6.340000153,4.710000038,4.5,173155.3906,79.01999664
399,18,2022-Q3,3.680000067,7.079999924,9.079999924,2.859999895,202886.4688,70.04000092
400,18,2022-Q4,3.559999943,4.440000057,8.659999847,4.949999809,128967.2266,73.25
401,18,2023-Q1,4.019999981,6.070000172,6.429999828,3.099999905,162464.4375,77.94000244
402,18,2023-Q2,4.599999905,6.190000057,8.430000305,4.199999809,186800.9375,61.50999832
403,18,2023-Q3,5.849999905,5.710000038,6.329999924,2.869999886,182095.3281,69.44000244
404,18,2023-Q4,6.239999771,5.070000172,8.850000381,3.799999952,176776.3906,76.70999908
405,18,2024-Q1,3.799999952,4.590000153,7.019999981,4.949999809,220572.5625,65.76000214
406,18,2024-Q2,3.019999981,4.090000153,8.909999847,2.769999981,178897.2031,71.13999939
407,18,2024-Q3,6.150000095,4.440000057,6.519999981,3.160000086,158084.8906,66.30999756
408,18,2024-Q4,3.730000019,5.710000038,4.340000153,4.75,194162.2656,74.29000092
409,19,2019-Q1,3.359999895,6.46999979,7.329999924,4.440000057,146663.3125,61.34999847
410,19,2019-Q2,5.269999981,6.710000038,5.300000191,4.360000134,193324.7344,73.77999878
411,19,2019-Q3,3.859999895,4.260000229,7.21999979,2.980000019,189462.2031,67.65000153
412,19,2019-Q4,5.880000114,6.760000229,9.630000114,4.96999979,181942.3438,74.66999817
413,19,2020-Q1,2.99000001,6.53000021,10.36999989,4.929999828,203790.2031,63.36000061
414,19,2020-Q2,2.450000048,5.670000076,9.68999958,3.269999981,145421.9219,61.61999893
415,19,2020-Q3,2.099999905,6.070000172,9.090000153,2.609999895,242902.3281,67.22000122
416,19,2020-Q4,2.849999905,6.429999828,8.399999619,2.880000114,209611.8125,64.29000092
417,19,2021-Q1,3.650000095,7.190000057,6.610000134,3.420000076,190597.4844,60.74000168
418,19,2021-Q2,3.910000086,6.96999979,7.050000191,3.359999895,128558.8125,69.29000092
419,19,2021-Q3,2.730000019,7.179999828,10.65999985,2.579999924,224601.0938,73.90000153
420,19,2021-Q4,2.910000086,4.110000134,11.06000042,4.360000134,195120.0625,68.33999634
421,19,2022-Q1,3.690000057,5.119999886,5.96999979,4.75,210317.3125,61.86000061
422,19,2022-Q2,4.03000021,7.28000021,8.220000267,2.529999971,157965.5938,61.79000092
423,19,2022-Q3,4.96999979,4.909999847,4.650000095,4.579999924,209841.875,74.37999725
424,19,2022-Q4,3.450000048,5.650000095,5.380000114,3.609999895,247309.3125,73.48000336
425,19,2023-Q1,3.299999952,5.289999962,8.100000381,3.950000048,129210.6172,76.62000275
426,19,2023-Q2,6.079999924,7.150000095,9.420000076,3.099999905,218036.375,68.91000366
427,19,2023-Q3,5.420000076,4.829999924,7.769999981,4.980000019,194231.1875,66.16000366
428,19,2023-Q4,6.159999847,7.309999943,6.619999886,3.190000057,184873.4063,73.37000275
429,19,2024-Q1,3.549999952,6.28000021,5,3.680000067,130973.2422,67.55000305
430,19,2024-Q2,4.070000172,6.75,7.309999943,4.739999771,231856.4219,76.45999908
431,19,2024-Q3,4.039999962,4.929999828,5,3.819999933,235638.5938,62.59999847
432,19,2024-Q4,4.099999905,4.519999981,7.25,4.880000114,145185.625,77.77999878
433,20,2019-Q1,4.929999828,6,6.829999924,3.950000048,160319.9531,77.88999939
434,20,2019-Q2,4,6.550000191,8.329999924,3.720000029,220699.5313,67.38999939
435,20,2019-Q3,3.539999962,6.630000114,8.579999924,4.78000021,166689.7656,71.73000336
436,20,2019-Q4,3.99000001,4.03000021,7.28000021,2.50999999,142760.0625,74.31999969
437,20,2020-Q1,3.069999933,7.239999771,7.489999771,3.529999971,226945.7813,77.66000366
438,20,2020-Q2,2.680000067,5.840000153,9.899999619,4.139999866,209372.0469,67.87999725
439,20,2020-Q3,2.309999943,5.730000019,7.21999979,3.519999981,168006.4219,62.36999893
440,20,2020-Q4,2.829999924,5.880000114,11.81999969,3.309999943,125784.1016,77.25
441,20,2021-Q1,3.400000095,5.829999924,8.020000458,4.190000057,206268.7031,72.61000061
442,20,2021-Q2,4.869999886,6.739999771,5.980000019,4.670000076,148556.5156,79.51999664
443,20,2021-Q3,4.599999905,5.909999847,11.52000046,4.28000021,236540.7813,72.16000366
444,20,2021-Q4,3.730000019,4.659999847,10.80000019,3.359999895,237100.4219,60.34000015
445,20,2022-Q1,3.579999924,5.239999771,4.409999847,3.970000029,238169.4063,71.45999908
446,20,2022-Q2,3.900000095,4.309999943,9.680000305,4.300000191,152503.5625,65.98000336
447,20,2022-Q3,5.849999905,7.130000114,4.050000191,4.670000076,200873.0156,77.13999939
448,20,2022-Q4,6.239999771,5.28000021,8.329999924,4.090000153,122951.6797,64.68000031
449,20,2023-Q1,5.25,4.96999979,6.809999943,4.059999943,229136.8438,79.45999908
450,20,2023-Q2,3.119999886,4.519999981,4.639999866,4.21999979,197152.3281,75
451,20,2023-Q3,3.410000086,4.260000229,9.539999962,3.019999981,190077.2656,78.47000122
452,20,2023-Q4,3.809999943,4.900000095,5.849999905,2.950000048,180814.2656,63.54000092
453,20,2024-Q1,3.099999905,7.380000114,6.710000038,4.559999943,179781.8438,77.12000275
454,20,2024-Q2,4.820000172,7.010000229,5.809999943,4,147516.4219,68.43000031
455,20,2024-Q3,4.730000019,5.789999962,5.480000019,4.510000229,234265.7969,73.97000122
456,20,2024-Q4,4.699999809,6.519999981,5.25,4.510000229,186114.875,69.18000031
457,21,2019-Q1,5.21999979,6.449999809,8.18999958,4.96999979,191104.9844,78.05999756
458,21,2019-Q2,5.650000095,6.670000076,9.25,2.910000086,196461.125,79.61000061
459,21,2019-Q3,5.760000229,4.449999809,5.429999828,3.019999981,217610.0313,65.05000305
460,21,2019-Q4,3.019999981,4.71999979,4.559999943,3.440000057,219593.2656,66.26999664
461,21,2020-Q1,3.309999943,5.880000114,7.110000134,3.75999999,145731.7969,79.91000366
462,21,2020-Q2,2.309999943,5.320000172,8.029999733,2.829999924,212803.2344,70.27999878
463,21,2020-Q3,2.819999933,5.619999886,6.639999866,4.690000057,246092.2969,69.20999908
464,21,2020-Q4,2.349999905,5.230000019,8.430000305,4.289999962,228811.875,67.87000275
465,21,2021-Q1,4.460000038,6.25,11.82999992,2.720000029,180252.7813,78.72000122
466,21,2021-Q2,4.190000057,5.75,7.039999962,3.529999971,247074.1094,71.20999908
467,21,2021-Q3,4.800000191,5.940000057,6.139999866,3.700000048,193339.4375,72.69000244
468,21,2021-Q4,4.869999886,6.139999866,5.539999962,3.650000095,245623.7031,65.26999664
469,21,2022-Q1,5.599999905,5.489999771,9.069999695,3.369999886,225815.9531,79.44999695
470,21,2022-Q2,5.619999886,4.900000095,4.46999979,4.090000153,133306.1563,72.33999634
471,21,2022-Q3,6.059999943,4.929999828,7.130000114,4.489999771,181677.125,75.62999725
472,21,2022-Q4,5.119999886,4.949999809,7.210000038,2.809999943,206428.6875,76.04000092
473,21,2023-Q1,5.449999809,7,9.729999542,3.569999933,128779.7031,68.59999847
474,21,2023-Q2,4.599999905,7.460000038,6.409999847,3.440000057,207824.5938,77.97000122
475,21,2023-Q3,4.980000019,4.440000057,7.090000153,2.890000105,190121.6563,67.91999817
476,21,2023-Q4,4.639999866,6.03000021,5.380000114,4.860000134,158205.0156,62.09000015
477,21,2024-Q1,4.539999962,5.559999943,7.409999847,2.880000114,201667.9844,77.02999878
478,21,2024-Q2,5.679999828,5.769999981,4.909999847,2.980000019,143155.0781,68.47000122
479,21,2024-Q3,4.329999924,6.880000114,7.460000038,4.920000076,140801.6875,68.31999969
480,21,2024-Q4,4.090000153,6.599999905,7.869999886,3.720000029,126802.4297,66.55000305
481,22,2019-Q1,5.619999886,6.079999924,4.440000057,5.820000172,249104.1094,80.37999725
482,22,2019-Q2,6.639999866,3.670000076,3.579999924,5.800000191,269564.7188,84.40000153
483,22,2019-Q3,7.449999809,6.070000172,5.5,5.170000076,254558.3125,86.30999756
484,22,2019-Q4,6.989999771,4.059999943,5.570000172,5.309999943,226413.875,76.56999969
485,22,2020-Q1,4.46999979,5.730000019,8.18999958,4.510000229,190254.2969,83.01000214
486,22,2020-Q2,3.210000038,4.769999981,6.590000153,4.949999809,202224.8438,78.69000244
487,22,2020-Q3,3.839999914,4.679999828,5.900000095,5.809999943,260835.9531,89.48000336
488,22,2020-Q4,4.139999866,4.110000134,6.989999771,4.650000095,282349.9375,81.73999786
489,22,2021-Q1,4.550000191,5.329999924,6.639999866,5.230000019,240827.7969,78.47000122
490,22,2021-Q2,5.909999847,4.199999809,5.28000021,5.849999905,278218.0625,82.48999786
491,22,2021-Q3,4.880000114,5.21999979,7.070000172,4.429999828,202469.1563,89.94999695
492,22,2021-Q4,4.510000229,5.079999924,4.940000057,3.839999914,220438.7344,78.08999634
493,22,2022-Q1,5.699999809,4.059999943,5.730000019,3.99000001,238553.8594,79.88999939
494,22,2022-Q2,5.179999828,4.840000153,5.260000229,5.550000191,288427.1875,82.80000305
495,22,2022-Q3,6.099999905,5.210000038,3.49000001,4.579999924,251637.9063,82.08000183
496,22,2022-Q4,6.539999962,4.28000021,3.440000057,4.360000134,219084.9375,78.59999847
497,22,2023-Q1,7.070000172,6.289999962,3.710000038,4.480000019,198640.6719,81.86000061
498,22,2023-Q2,6.960000038,6.340000153,4.320000172,3.640000105,190168.0469,88.56999969
499,22,2023-Q3,5.869999886,3.900000095,3.730000019,5.949999809,206242.625,78.90000153
500,22,2023-Q4,6.130000114,4.699999809,5.739999771,5.849999905,269132.9688,86.95999908
501,22,2024-Q1,5.289999962,3.690000057,3.549999952,5.400000095,236946.5625,81.5
502,22,2024-Q2,5.860000134,4.800000191,3.619999886,3.960000038,204201.7656,88.44000244
503,22,2024-Q3,7.260000229,4.619999886,4.309999943,3.660000086,230223.5625,81.44000244
504,22,2024-Q4,5.150000095,4.190000057,3.789999962,5.929999828,295957.75,87.69000244
505,23,2019-Q1,5.010000229,5.889999866,4.380000114,5.730000019,214969.1406,82.93000031
506,23,2019-Q2,7.139999866,6.150000095,3.75,4.119999886,253154.6563,81.75
507,23,2019-Q3,5.570000172,5.860000134,3.599999905,4.78000021,181705.5469,82.30999756
508,23,2019-Q4,5.659999847,5.360000134,3.700000048,5.739999771,220696.7813,83.83000183
509,23,2020-Q1,3.700000048,3.650000095,4.53000021,5.889999866,246441.2188,87.01000214
510,23,2020-Q2,3.220000029,5.880000114,4.96999979,5.480000019,271137.125,76.30999756
511,23,2020-Q3,3.210000038,4.21999979,6.130000114,3.819999933,253035.5156,78.70999908
512,23,2020-Q4,4.429999828,6.420000076,7.75,5.389999866,223714.5313,82.13999939
513,23,2021-Q1,5.730000019,4.650000095,5.960000038,5.369999886,280374.9063,87.47000122
514,23,2021-Q2,4.71999979,5.190000057,5.309999943,4.519999981,185891.5938,81.08000183
515,23,2021-Q3,5.860000134,4.610000134,5.050000191,3.869999886,293939.8125,86.59999847
516,23,2021-Q4,5.079999924,5.25,4.190000057,4.650000095,183147.2656,75.94000244
517,23,2022-Q1,7.400000095,4.210000038,3.470000029,4.119999886,235751.3125,84.41999817
518,23,2022-Q2,5.989999771,4.960000038,3.599999905,4.75,193643.9531,78.79000092
519,23,2022-Q3,6.869999886,6.269999981,3.460000038,4.809999943,231466.5938,84.86000061
520,23,2022-Q4,7.059999943,5.539999962,5.039999962,4.769999981,200822.625,87.75
521,23,2023-Q1,6.039999962,6.159999847,5.619999886,5.139999866,212716.7344,88.05999756
522,23,2023-Q2,6.159999847,6.130000114,5.130000114,3.569999933,223792.5156,87.23999786
523,23,2023-Q3,6.079999924,5.28000021,3.450000048,3.950000048,215771.0938,88.90000153
524,23,2023-Q4,7.239999771,6.130000114,3.869999886,4,236289.5625,76.37000275
525,23,2024-Q1,5.710000038,6.289999962,5.909999847,5.110000134,299993.8125,88.45999908
