geo_id,city_id,population_total,population_18_35,higher_education_enrollment,average_household_income,unemploment_rate,literacy_rate,number_of_colleges
408,1018,979529,272616,58601,726910.1875,4.739999771,80.41999817,23
409,1006,2598924,749142,181210,852912.4375,3.400000095,91.87000275,53
410,1009,779735,249174,44813,553586.5,6.119999886,81.02999878,32
411,1012,2314013,789660,171400,644701.1875,6.940000057,87.80999756,58
412,1001,4327712,1455768,304388,1299755.75,5.239999771,89.66000366,114
413,1029,8116722,2070883,468228,919163.9375,4.130000114,89.45999908,146
414,1006,7995305,2602756,464713,850588.375,3.309999943,93.23999786,126
415,1007,2795279,854574,184931,1349305.75,4.46999979,91.69999695,111
416,1009,2494130,664460,148886,614847,7.099999905,80.62999725,60
417,1002,10082966,3057511,649350,923474.8125,5.369999886,90.55000305,80
418,1025,305587,106841,25744,509701.0313,7.099999905,69.16999817,21
419,1002,10112675,3287045,791221,1235564.625,3.309999943,93.16000366,120
420,1020,705894,190607,31605,385081.4375,8.279999733,77.30999756,23
421,1028,102835,25724,4779,302858.375,9.100000381,77.91999817,23
422,1001,5343564,1534590,231710,1106361.875,5.929999828,86.59999847,100
423,1024,322065,105125,19303,438291.5938,11.86999989,71.55999756,13
424,1019,142614,42200,6374,334914.5625,10.64000034,72.88999939,20
425,1017,519165,178269,38584,818963,6.460000038,80.83000183,60
426,1007,5741457,1605184,379119,1274188,3,87.08000183,146
427,1012,2558498,826539,144825,788824.375,4.769999981,84.69999695,28
428,1026,189607,62486,13033,560707,10.32999992,71.44999695,20
429,1027,237739,71420,13074,416228.4375,11.35999966,65.20999908,14
430,1013,687263,227307,40119,701210.0625,6.889999866,83.43000031,59
431,1023,486368,126853,24146,519451.8438,8.68999958,74.97000122,19
432,1026,790748,234117,54227,437693.875,10.18999958,67.30999756,25
433,1012,2357355,617827,109616,547741.5,5.449999809,80.20999908,51
434,1030,2835943,792442,119355,503795.5,5.699999809,83.68000031,58
435,1017,1603171,509025,96417,739647.875,5.010000229,83.48999786,24
436,1008,2868664,868860,174758,843619.875,4.039999962,78.61000061,46
437,1012,1182233,344590,58479,670924.0625,4.579999924,79.77999878,27
438,1028,375084,99703,15588,441325.4375,6.840000153,69.62999725,20
439,1002,4314662,1114061,254576,991986,5.639999866,90.51999664,71
440,1023,247677,78529,15784,342203.6875,6.730000019,77.55000305,12
441,1008,501258,147599,22542,841902.125,6.679999828,87.41999817,42
442,1001,4048739,1357104,337282,1166418,5.400000095,88.95999908,56
443,1020,578781,165730,29637,543251.5,8.630000114,75.5,5
444,1015,1377827,452232,94233,584833.5625,4.920000076,76.37000275,48
445,1024,527440,183487,34607,533024.5625,5.840000153,72.30000305,18
446,1014,2389530,750952,146650,691585.25,5.889999866,83.44000244,57
447,1005,7221262,2203776,502696,892313.875,4.329999924,87.94000244,66
448,1023,412511,122241,30341,535653.375,11.93000031,69.08000183,5
449,1019,588106,174337,33161,501082.125,9.159999847,72.55000305,21
450,1006,3490610,1068596,261822,1318033.125,3.74000001,86.48999786,108
451,1029,5838584,1866414,362779,1350078.625,5.860000134,94.15000153,74
452,1011,1818766,520794,104372,556509.125,5.489999771,76.90000153,51
453,1009,734556,254476,47052,688758.6875,7.960000038,83.27999878,59
454,1011,1392676,364800,70801,854206.375,5.78000021,87.09999847,44
455,1025,530635,171000,34618,318473.5938,12,71.27999878,7
456,1012,2538360,727215,131063,628228.125,6.320000172,82.55000305,39
457,1006,9025080,2861002,583113,860997.625,4.889999866,89.91000366,81
458,1015,2242279,636846,113859,868660.4375,6.369999886,86.23000336,32
459,1024,647068,205183,49475,543395,11.02999973,78.95999908,12
460,1008,2250291,579452,119052,750971.5,4.829999924,81.01000214,21
461,1021,316864,99045,15759,463070.1875,8.119999886,72.68000031,14
462,1015,2015940,604128,116801,600775.3125,6.650000095,82.62000275,34
463,1017,807323,276821,47744,681098.125,5.070000172,84.18000031,55
464,1015,1153621,352736,61136,705223.9375,6.099999905,78.18000031,25
465,1013,2109777,566163,123878,683887.25,7.71999979,80.37999725,42
466,1006,9505424,2721703,582667,823886,4.460000038,88.76000214,119
467,1002,3285686,835993,190235,1088718.75,5.650000095,87.41999817,101
468,1025,645591,186273,42408,414020.5625,6.039999962,78.08000183,21
469,1015,1727547,552460,129582,720365.1875,6.130000114,85.58000183,32
470,1009,903522,254243,61235,609589.5625,5.420000076,78.94999695,30
471,1023,118717,38478,6838,429242.3438,9.5,66.43000031,21
472,1028,273964,77680,12420,374363.7188,5.389999866,72.76000214,14
473,1014,2586484,747551,174570,698421,4.539999962,78.54000092,38
474,1008,2791712,936085,214361,797995.4375,5.070000172,76.23000336,55
475,1006,4307042,1505015,360382,1231488.625,5.369999886,90.19999695,118
476,1026,230602,64284,12708,488528.5625,9.970000267,79.76000214,23
477,1027,614631,159656,28608,448651.9375,10.39999962,68.40000153,21
478,1013,1725890,519739,128132,850274.3125,7.909999847,82.29000092,57
479,1016,949917,254297,50585,780260.3125,7.809999943,75.84999847,45
480,1005,9165996,2974914,720538,1109547.75,4.380000114,89.11000061,103
481,1006,11332357,3225806,544111,1339531.5,5.78000021,89.26999664,140
482,1004,5293383,1744549,284084,1180253.625,5.019999981,87.23000336,149
483,1025,644792,179316,42352,372033.0313,9.800000191,76.41999817,21
484,1001,6847836,2232305,421361,1070307.5,5.739999771,85.48000336,88
485,1019,226684,62338,13012,532868.625,10.52999973,69.84999847,21
486,1026,720340,244011,41201,512573.4063,9.239999771,72.44000244,14
487,1014,797634,228690,52841,782077.5,7.28000021,86.88999939,37
488,1017,781905,256787,40272,709747,7.139999866,75.87000275,38
489,1008,2432011,801789,125532,759518,5.210000038,82.80999756,44
490,1017,2154199,543953,134137,706752.5625,7.019999981,84.97000122,39
491,1025,489824,139975,22377,535853.6875,8.239999771,73.83999634,7
492,1027,589324,159390,23971,416122.9375,10.53999996,72.66999817,25
493,1007,5735335,1731699,350365,1212574.375,5.880000114,93.72000122,125
494,1018,1055314,307495,73079,775813.5625,5.139999866,80.95999908,43
495,1030,2526050,658948,147900,566204.875,7.239999771,84.88999939,59
496,1020,478812,153932,24591,557615.6875,9.770000458,76.87999725,13
497,1022,582600,146516,25331,472193.3438,7.309999943,70.38999939,25
498,1023,412922,108032,17592,331441.8125,10.60000038,68.16999817,20
499,1014,2763635,864737,132954,715678.9375,6.639999866,78.59999847,32
500,1003,8703101,2290295,503845,914174.625,4.849999905,94.62999725,146
501,1025,247820,63568,15396,406254.0625,7.360000134,67.79000092,12
502,1004,2983692,1015609,201823,1243209.25,4.289999962,87.23000336,110
503,1023,222147,62349,9763,315472.125,5.630000114,71.31999969,10
504,1017,2744574,880082,209976,747200.5625,4.139999866,82.88999939,54
505,1025,723407,198804,47096,361679.0313,7.579999924,76.91999817,19
506,1002,2202595,571896,132692,983850.875,5.960000038,88.90000153,56
507,1001,2313181,594432,113761,1429348.875,5.03000021,86.79000092,112
508,1028,454576,140229,33839,516928.2188,5.579999924,68.23000336,22
509,1027,763942,195940,40772,437815.6875,9.609999657,66.58999634,23
510,1017,2017512,659677,164419,862378.5625,4.46999979,84.76999664,28
511,1019,319101,99939,21319,566844,10.59000015,66.58000183,22
512,1012,2659617,850838,180871,690593.9375,5.760000229,78.38999939,46
513,1015,2262941,764539,140373,625015.6875,7.96999979,85.83999634,57
514,1025,589084,201841,41408,583493.0625,8.180000305,74.30999756,20
515,1007,8347198,2389068,547544,836292.75,3.309999943,93.37000275,64
516,1016,865997,275880,56991,610423.625,5.800000191,80.33999634,50
517,1008,1837299,585735,121503,763597.0625,6.460000038,84.02999878,27
518,1006,11276475,3076399,645507,1187077.125,5.949999809,91.19999695,91
519,1026,686099,190725,45123,502055.625,9.529999733,69.20999908,9
520,1008,2249491,643745,142081,654525.6875,5.449999809,79.95999908,27
521,1003,7286990,2361515,535059,1139197.75,5.5,94.25,137
522,1006,6920865,1834332,349451,1295343.125,4.239999771,90.87999725,50
523,1012,899926,303457,62741,789783.25,7.650000095,82.44999695,51
524,1003,2198020,651020,110192,1464488.5,5.710000038,88.19000244,73
525,1010,981572,332295,66472,794546.1875,5.46999979,75.79000092,30
526,1002,10778711,3226833,698883,1405664.625,3.829999924,92.55999756,68
527,1011,1502717,394021,62299,556656.4375,5.949999809,85.36000061,38
528,1011,1056879,269296,55658,884473.9375,4.019999981,82.44999695,52
529,1019,688854,193156,33422,345896.8125,7.75,72.73999786,7
530,1004,4246643,1116457,170191,1372091.125,5.480000019,86.61000061,100
531,1024,113124,30558,5746,514964.9375,9.340000153,73.36000061,20
532,1023,485830,160229,35197,316165.5,7.369999886,66.87999725,15
533,1016,2419629,699140,114444,594641.25,7.510000229,82.52999878,20
534,1024,502829,166399,34380,471884.0625,8.920000076,70.98000336,6
535,1002,10521492,2867185,482493,904451.25,5.050000191,94.98000336,91
536,1015,2396983,685966,104527,746190.4375,7.579999924,77.94000244,31
537,1028,722667,229953,57027,570677.125,7.739999771,76.88999939,21
538,1027,209750,59346,10852,524977.6875,7.349999905,74.37000275,22
539,1006,11248170,3146464,632016,864096.25,4.260000229,85.98999786,127
540,1025,341902,85849,13451,584380.5,7.550000191,73.15000153,5
541,1024,298509,89889,21253,457629.375,5.769999981,67.44999695,7
542,1029,4586329,1524922,355909,1417572.875,4.150000095,92.01000214,72
543,1014,1866864,544671,127910,710685.5,6.960000038,77.05000305,37
544,1003,3632003,909950,213295,1350908.5,5.869999886,90.51999664,128
545,1013,1891356,487327,87333,611923.75,6.710000038,82.93000031,59
546,1018,1110978,388007,93107,662997.875,6.210000038,83.76000214,51
547,1011,1202245,362895,70903,569271,7.349999905,85.09999847,38
548,1024,546207,173199,39169,341351.7813,10.85000038,69.37000275,23
549,1019,248776,85520,19139,568875.9375,9.220000267,70.47000122,6
550,1020,404361,138800,30488,461536.1563,5.690000057,71.5,12
551,1021,603791,168085,39960,571632.5,7.659999847,67.41999817,14
552,1029,2989556,926169,145272,960389,5.400000095,91.98000336,149
553,1022,477982,159346,32736,526435.8125,8.460000038,77.54000092,8
554,1029,4423986,1156549,264341,940152,5.190000057,90.95999908,114
555,1020,646825,176183,35148,389042.3438,9.850000381,78.30000305,10
556,1018,2441886,709787,141457,873441.75,5.150000095,78.34999847,23
557,1006,11962063,3280272,655690,1270439.625,4.429999828,90.37999725,81
558,1026,548146,165031,38855,590244.3125,5.199999809,74.47000122,6
559,1005,5259643,1499166,351298,990148.6875,3.410000086,88.44000244,60
560,1012,2542836,740802,150292,886594.3125,5.949999809,87.87000275,25
561,1023,211150,61584,14018,477470.625,10.21000004,65.34999847,14
562,1026,331990,96779,17333,511812.1563,7.349999905,74.26000214,25
563,1009,629416,164011,38926,542279.75,7.690000057,82.48000336,37
564,1009,1017813,274489,67231,716006.6875,6.309999943,75.38999939,26
565,1013,1480821,488987,119309,646523.0625,7.739999771,77.68000031,44
566,1012,1490152,515221,85221,849405.6875,7.25,77.98999786,41
567,1011,656608,227270,35641,782139.5,5.03000021,81.63999939,55
568,1029,2881408,726293,173047,808368,5,89.47000122,128
569,1015,636973,206133,40489,656462.5625,5.159999847,86.33999634,21
570,1020,378420,118623,23709,552096.5625,6.139999866,66.34999847,16
571,1006,7447217,2551475,565449,989852.625,3.230000019,86.97000122,67
572,1011,1773548,509687,98804,774449.125,5.019999981,75.65000153,47
573,1027,552745,189573,43275,424228.2188,8.460000038,68.73000336,23
574,1024,636120,172412,35567,574449.5,10.34000015,67.59999847,9
575,1007,11637404,3711832,843467,871418.0625,3.420000076,90.68000031,59
576,1022,559708,170727,34220,520487.5,10.78999996,74.31999969,25
577,1009,1016646,317444,54576,642520.9375,7.539999962,85.48000336,51
578,1025,173843,59367,14544,346659.1875,11.39999962,70.45999908,20
579,1026,484066,147796,25057,466700.625,11.39999962,74.16999817,15
580,1008,1313100,358306,69587,552657,4.010000229,76.20999908,60
581,1003,9402312,2924561,451983,880660.0625,4.150000095,92.66000366,113
582,1003,10624873,3705675,707701,858687.1875,3.809999943,88.80000305,108
583,1008,2967927,797352,161682,585678.5,4.400000095,75.98000336,46
584,1001,6972693,2324226,555636,984063.1875,5.989999771,89.33000183,61
585,1021,216317,55135,13124,371420.2813,10.14999962,71.33000183,19
586,1025,539809,184448,35267,414184,8.899999619,79.09999847,18
587,1009,2429009,812284,155185,718844.125,5.710000038,77.61000061,60
588,1014,1880595,650305,101192,537064.4375,4.760000229,75.95999908,43
589,1011,2333790,686232,155859,815910.6875,7.760000229,77.68000031,20
590,1004,11020228,3353810,715762,1340367.625,5.570000172,94.09999847,112
591,1012,1359954,431790,84525,673695.8125,5.449999809,84.97000122,60
592,1022,243857,76683,12325,451544.6563,6.21999979,69,20
593,1004,3077425,793097,140773,1468309.75,3.160000086,94.66000366,95
594,1005,2933228,847817,211256,1382604.25,4.139999866,87.31999969,65
595,1006,5952515,1633225,288766,1014121.313,3.160000086,94.30999756,143
596,1015,1456239,500526,115914,882332.625,5.630000114,87.87999725,45
597,1001,9440296,3008995,473930,1406938.125,3.400000095,89.58999634,99
598,1006,10212176,3271791,757945,866947.875,5.389999866,93.5,108
599,1022,789462,246539,60022,469734.875,11.56000042,65.06999969,20
600,1003,8427366,2136349,474112,1493948.25,3.279999971,94.12999725,101
601,1017,1666646,539478,88243,527304.25,6.800000191,76.73000336,31
602,1015,2335489,657859,144978,812644.0625,6.650000095,87.30000305,31
603,1003,7888856,2186768,334285,938628.875,3.640000105,86.73000336,124
604,1012,2477915,668538,149849,502256,5.940000057,79.33000183,29
605,1030,1981521,573857,134935,868932,7.440000057,85.65000153,46
606,1015,1934279,563350,109117,678563.625,7.489999771,84.33000183,41
607,1023,693553,227273,40850,401860.3438,5.039999962,77.37999725,22
608,1016,1422504,403635,93035,832742.875,7.03000021,82.45999908,49
609,1011,1079480,304382,55396,540620.125,4.75,87.98000336,46
610,1021,350211,107944,23136,411202.4688,9.06000042,74.37999725,22
611,1022,199158,49879,7686,593689.375,10.40999985,73.98999786,5
612,1004,3530938,943241,198033,1349352.75,4.730000019,85.55999756,90
613,1014,672794,230795,54894,784839.375,6.920000076,76.38999939,55
614,1007,7784281,2470484,532165,918994.75,5.039999962,86.80000305,70
615,1005,9809426,2496372,470644,1077819.75,5.800000191,89.54000092,75
616,1020,106714,27794,5986,443124.4688,5.320000172,67.05999756,5
617,1029,6981972,2138534,395511,1470254.75,4.349999905,85.73999786,89
618,1022,787807,271703,67051,301455.8438,7.78000021,68.05000305,25
619,1003,7488809,2275469,433217,902339.875,4.320000172,86.86000061,127
620,1013,1974852,690333,135687,510431.25,5.179999828,84.91999817,33
621,1005,6505605,2027745,365798,1206396.875,3.789999962,94.48999786,141
622,1026,122449,31523,6811,586879.5625,10.01000023,73.30999756,20
623,1019,143596,48132,9695,496107.625,7.760000229,68.93000031,16
624,1003,10020387,3075059,617252,1000446.5,4.28000021,93.88999939,76
625,1026,586558,162400,27218,318981.4063,6.050000191,69.61000061,23
626,1023,503956,147131,31151,337899.375,8.840000153,70.04000092,7
627,1009,919032,302374,65896,886921.5,4.679999828,83.16000366,44
628,1004,4334236,1331308,247649,1387571.125,3.819999933,94.12999725,111
629,1011,2079551,587521,102008,731980.25,5.739999771,77.02999878,31
630,1027,311597,84500,17539,333702.1875,10.21000004,76.55000305,12
631,1010,1029097,275730,56459,504929.4063,7.150000095,78.01000214,56
632,1026,407612,130954,21679,428146.7188,9.430000305,68.13999939,14
633,1005,3015662,780446,184797,1284051.25,4.599999905,94.25,122
634,1008,899569,233997,51494,691037.75,7.389999866,81.81999969,42
635,1026,396745,121706,27190,346000.8125,8.75,78.62000275,19
636,1016,2311211,619855,147839,773818.0625,5.980000019,86.44000244,56
637,1022,299364,79544,16007,391370.9063,9.350000381,77.72000122,20
638,1028,361184,97204,20843,418259.6875,10.61999989,72.66999817,25
639,1017,1900370,630144,119197,600189.3125,5.059999943,81.59999847,57
640,1017,2894002,871092,209493,731192.6875,4.519999981,82.34999847,44
641,1009,2714941,707464,144859,558633.25,4.610000134,84.69000244,36
642,1003,2300654,727444,131902,1032640.25,4.25,85.38999939,96
643,1018,2617530,914621,151762,890066.5,4.900000095,81.41000366,25
644,1029,3141082,844966,151751,955779.25,3.339999914,92.70999908,95
645,1024,708828,226482,43146,586083.125,7.559999943,71.83999634,8
646,1006,6481200,2217637,425995,992789.1875,4.46999979,92.16000366,98
647,1029,5661942,1886958,353209,1449137,5.059999943,88.27999878,131
648,1013,1112577,344634,52997,794453,5.28000021,82.47000122,41
649,1015,2957422,780470,182468,531504.4375,7.409999847,77.93000031,22
650,1028,209635,54959,13201,573002.3125,6.329999924,66.08000183,6
651,1012,2909509,755493,187949,643323.375,6.650000095,85.68000031,54
652,1003,3093875,891846,140474,868093,4.25,86.69000244,124
653,1027,272227,71969,16402,318444.9375,9.859999657,79.65000153,21
654,1013,2550420,839978,140514,677504,4.349999905,85.18000031,47
655,1027,376932,123586,21422,524718.25,10.59000015,79.76000214,22
656,1015,1061874,357400,86649,744267.8125,5.590000153,77.80999756,21
