institution_id,institution_name,city_id,institution_type,establishment_year,total_students,average_course_fee,placement_rate,accreditation_status
344,Premier Engineering Institute,1023,Institute,1982,5980,142233.9531,58.97999954,NAAC B
345,Regional Management University,1002,University,1985,5492,351076.1563,89.44000244,Not Accredited
346,Central Medical College,1015,College,1992,10057,160524.9063,74.44999695,NAAC A+
347,Advanced Law College,1028,College,2005,1431,99728.70313,57.13000107,NBA Accredited
348,State Commerce Institute,1029,Institute,1953,24979,402924.7188,87.94000244,AICTE Approved
349,Government Engineering Institute,1018,Institute,2009,4599,363318.2188,81.08999634,Not Accredited
350,Modern Technology College,1009,College,2015,3680,147144.0313,NULL,NAAC B+
351,National Commerce University,1023,University,2013,4456,88118.27344,35.72000122,NAAC B
352,Government Engineering University,1012,University,1960,2138,301070.8125,61.54000092,NAAC A
353,Premier Engineering University,1011,University,2016,11295,385072.7188,79.55999756,NBA Accredited
354,National Medical Institute,1003,Institute,1964,22361,488635.375,72.62999725,NAAC A
355,Premier Technology University,1027,University,1975,3985,123399.0625,69.16999817,AICTE Approved
356,Government Commerce College,1027,College,1993,1642,168922.9844,67.27999878,NAAC B+
357,Advanced Engineering Institute,1018,Institute,2002,9835,385325.5313,57.68000031,Not Accredited
358,Government Commerce Institute,1020,Institute,1978,920,121911.4063,58.16999817,NAAC B+
359,Indian Commerce College,1018,College,1976,10685,374524.625,64.87999725,NAAC B
360,Government Management University,1003,University,1957,14544,754040.625,79.80000305,NAAC A
361,Regional Technology College,1021,College,2009,1759,86748.17188,NULL,NAAC A
362,Regional Medical University,1001,University,1957,6302,777907.25,80.84999847,NBA Accredited
363,Modern Arts & Science Institute,1016,Institute,1970,2736,176334.2344,62.33000183,AICTE Approved
364,State Management University,1022,University,1987,4624,191067.9219,35.47000122,NAAC B+
365,Central Arts & Science College,1017,College,2008,3225,206809.4844,83.72000122,UGC Recognized
366,State Law College,1017,College,1967,4898,305535.0625,74.16999817,NBA Accredited
367,Advanced Commerce University,1016,University,1980,11292,320600.6563,72.26000214,NAAC B
368,Indian Commerce College,1021,College,1979,5895,229091.3594,63.84000015,NAAC B
369,Premier Management Institute,1013,Institute,1968,3629,256545.8438,58.06999969,NAAC A
370,Indian Law Institute,1017,Institute,1974,5256,356556.6875,59.27999878,NBA Accredited
371,Indian Arts & Science Institute,1021,Institute,1990,5621,89821.75781,61.77999878,NAAC A
372,Central Management College,1023,College,2019,731,117007.5469,46.18999863,NAAC B+
373,Government Engineering Institute,1003,Institute,2000,10968,466146.0625,70.25,Not Accredited
374,Government Arts & Science Institute,1011,Institute,2009,8907,128426.3672,56.29000092,NAAC B+
375,Advanced Arts & Science University,1013,University,2013,10000,390808.125,73.04000092,NAAC B
376,Modern Commerce University,1001,University,1977,22059,448147.5,93.48999786,UGC Recognized
377,Premier Commerce Institute,1028,Institute,2019,4765,210438.8594,63.70000076,NBA Accredited
378,Premier Technology University,1010,University,1970,7027,271155.9375,66.94999695,NAAC B+
379,Central Technology University,1010,University,1974,6053,311177.7188,78.54000092,NAAC B+
380,State Engineering Institute,1024,Institute,1978,2093,64763.32813,47.45999908,NBA Accredited
381,Central Commerce College,1006,College,1958,16099,245566.4531,76.69000244,NAAC A
382,Modern Medical University,1026,University,1985,5314,238253.9844,62.09000015,NAAC B+
383,Government Arts & Science Institute,1028,Institute,2002,3510,110320.6328,46.33000183,NBA Accredited
384,National Law University,1016,University,2006,11340,305859.5,84.52999878,NAAC B
385,Indian Engineering College,1005,College,2012,5016,523041,90.38999939,NAAC B+
386,Government Management College,1016,College,2001,10940,381348.0625,67.12999725,NBA Accredited
387,Central Engineering Institute,1016,Institute,2015,7917,197931.1719,57.77000046,NBA Accredited
388,National Law University,1021,University,1988,622,130237.3828,39.06000137,NAAC A
389,Central Arts & Science Institute,1030,Institute,2000,9622,388861.5,56.81999969,NAAC B+
390,Indian Engineering Institute,1013,Institute,2004,7061,291764.3125,82.26000214,NAAC A+
391,State Arts & Science College,1008,College,1973,9062,375235.5313,55.27000046,NBA Accredited
392,Advanced Technology Institute,1021,Institute,1987,5067,63039.78125,47.29999924,NBA Accredited
393,Modern Commerce University,1009,University,1980,8460,271629.5313,80.97000122,NBA Accredited
394,Indian Management University,1001,University,1957,13724,308210.4688,87.30000305,NAAC A
395,Indian Management University,1009,University,2008,8410,176891.7656,78.20999908,NAAC A
396,National Engineering University,1021,University,2019,552,55924.53125,58.59999847,UGC Recognized
397,National Technology University,1008,University,1999,5322,193764.3594,80.94000244,NAAC B
398,Premier Commerce Institute,1006,Institute,2001,12544,240016.4375,77.23999786,NAAC B
399,Advanced Arts & Science Institute,1025,Institute,1974,2592,232292.2344,44.29000092,AICTE Approved
400,Indian Law Institute,1010,Institute,1969,3094,244895.25,56.54000092,NAAC B
401,Advanced Technology Institute,1016,Institute,2006,7045,137912.9219,NULL,NAAC A
402,National Law Institute,1030,Institute,1999,5468,298733.9375,55.65000153,NAAC B+
403,Government Management Institute,1017,Institute,2009,7101,310072.5938,70.20999908,NAAC B
404,Indian Medical University,1019,University,1970,771,117083.0469,52.25,NAAC A
405,Regional Commerce College,1002,College,1950,9975,621671.9375,74.94000244,NAAC B+
406,Advanced Medical University,1004,University,1971,10526,557988,81.29000092,NAAC A
407,Central Law College,1011,College,1974,7017,100545.4297,60.86000061,NBA Accredited
408,Premier Arts & Science Institute,1013,Institute,1961,3729,183881.6094,56.65999985,NAAC B
409,Modern Commerce Institute,1004,Institute,1954,11520,211854.8125,70.68000031,NBA Accredited
410,Central Commerce College,1005,College,1999,18604,683230.125,94.93000031,NAAC B+
411,Government Technology University,1008,University,1977,5785,157898.6875,63.20999908,NAAC A+
412,Regional Arts & Science University,1026,University,1970,3022,84415.89844,39.65999985,NBA Accredited
413,State Technology College,1009,College,2015,6671,338754.3125,63.72000122,NAAC B
414,Indian Commerce Institute,1023,Institute,1979,1228,65825.78125,53.47999954,UGC Recognized
415,Modern Commerce University,1028,University,1985,5393,128962.2734,41.06999969,NAAC B
416,Premier Arts & Science University,1004,University,2011,17040,253657.7656,74.81999969,NAAC B+
417,National Management College,1021,College,1988,3428,170130.7813,65.41999817,NAAC B+
418,National Medical College,1016,College,1963,7075,222953.5469,63,NAAC B+
419,Premier Law Institute,1011,Institute,1990,4851,114172.8516,80.47000122,NAAC B
420,Premier Engineering University,1021,University,2009,4339,152522.2813,53.06999969,NAAC A+
421,Indian Commerce University,1029,University,1995,9815,443303.4063,85.55000305,UGC Recognized
422,National Law College,1030,College,1969,4783,281909.5,NULL,NAAC A
423,National Law University,1003,University,2012,6224,453187.2813,78.43000031,NAAC A
424,Government Technology College,1014,College,2002,7804,315565.1875,61.56000137,NAAC B
425,Premier Law University,1002,University,1957,7429,317797.2813,80.93000031,NAAC B+
426,Regional Arts & Science College,1016,College,1976,4120,136026.9844,60.29000092,UGC Recognized
427,Premier Medical College,1019,College,1971,1312,161959.75,55.56000137,NAAC B
428,Modern Technology University,1007,University,1988,10554,538997.75,73.91000366,AICTE Approved
429,National Arts & Science Institute,1004,Institute,1996,10115,269425.625,91.65000153,NAAC B+
430,National Management College,1002,College,2009,12282,661747.25,72.16000366,NAAC A
431,State Law Institute,1018,Institute,1960,7905,286275.8438,56.50999832,NAAC B
432,Regional Engineering College,1002,College,1977,13010,343717.625,93.69999695,NAAC A
433,National Law Institute,1030,Institute,2002,2119,370571.125,72.41000366,NAAC A
434,Modern Commerce Institute,1013,Institute,1980,5936,300332.375,70.70999908,UGC Recognized
435,Modern Technology University,1007,University,1999,17864,425811.0625,88.01000214,NAAC A
436,Premier Technology University,1029,University,1950,6381,549524.6875,82.51999664,NAAC B+
437,Government Law University,1027,University,1992,4752,168243.8906,62.04999924,NAAC B
438,Indian Technology College,1009,College,1985,5356,183298.0469,NULL,NBA Accredited
439,Indian Arts & Science Institute,1023,Institute,2020,4487,112559.0625,NULL,NAAC B
440,Central Commerce College,1005,College,1987,21489,594901.3125,83.72000122,NAAC B
441,National Law Institute,1014,Institute,1972,2944,125990.0078,83.98000336,NBA Accredited
442,Central Technology College,1003,College,1961,22726,476485.7188,71.79000092,NAAC A
443,Indian Arts & Science University,1028,University,1994,3165,166184.125,45.27999878,NAAC A
444,Regional Commerce College,1024,College,1982,5243,214382.8906,58.41999817,NAAC B
445,Modern Technology College,1006,College,1997,22193,255432.2031,86.66999817,NAAC B
446,Central Commerce College,1009,College,2007,2944,289598.125,55.88000107,NAAC B+
447,Regional Medical University,1025,University,1975,2836,194089.0625,60.31000137,NAAC B
448,Modern Management University,1029,University,1982,23295,733525.875,NULL,NAAC B+
449,Regional Engineering University,1026,University,2002,5239,158199.3906,38.15999985,UGC Recognized
450,Premier Commerce University,1029,University,1952,11953,311954.0938,NULL,NBA Accredited
451,Premier Management Institute,1009,Institute,2013,6364,242712.5156,71.97000122,NAAC A
452,Government Engineering Institute,1028,Institute,1979,4834,201920.125,49.27999878,NBA Accredited
453,Premier Engineering Institute,1001,Institute,2011,20146,284810.9063,79.94999695,NAAC A
454,Government Engineering College,1026,College,2013,2614,65186.08984,48.79000092,NBA Accredited
455,National Law College,1016,College,1996,4530,245183.7031,81.58999634,NAAC B
456,Regional Law Institute,1002,Institute,1972,6820,678060.25,88.86000061,NAAC A
457,State Law Institute,1018,Institute,2001,8246,234951.7813,56.68999863,NAAC B
458,National Engineering University,1020,University,2001,1965,166523.4531,NULL,NAAC B+
459,State Management Institute,1019,Institute,1994,3571,92417.45313,39.11000061,NAAC B
460,Premier Arts & Science College,1023,College,1996,4395,169049.5938,43.5,NBA Accredited
461,Indian Technology College,1001,College,1989,11132,226557.7969,91.19000244,AICTE Approved
462,Regional Arts & Science College,1012,College,1979,9663,177248.0156,65.41000366,NAAC B
463,State Commerce University,1004,University,1965,14912,608071.4375,93.33000183,NAAC A
464,Premier Engineering University,1003,University,1983,23992,239792.6875,75.01999664,NAAC A
465,National Arts & Science College,1029,College,2008,21416,234033.4219,78.38999939,NAAC B+
466,Central Medical University,1027,University,2017,4228,226258.0938,56.15999985,NAAC B
467,Advanced Management University,1013,University,1960,2880,271200.125,66.61000061,UGC Recognized
468,Premier Technology Institute,1020,Institute,1999,4819,51846.32813,54.70000076,NBA Accredited
469,State Technology University,1029,University,1960,21612,489809.3125,87.18000031,Not Accredited
470,Government Medical College,1005,College,1995,10962,535123.0625,83.44999695,NAAC A
471,Modern Technology Institute,1010,Institute,2005,4777,251755.5313,NULL,NAAC A
472,Advanced Law College,1018,College,1978,2262,180712.375,57.00999832,NBA Accredited
473,Central Engineering College,1018,College,1992,5373,258992.0781,83.68000031,NAAC A
474,Advanced Commerce Institute,1013,Institute,1976,3882,112161.1797,68.91000366,NAAC B
475,Indian Engineering University,1028,University,1996,4879,52771.83984,54.54999924,NBA Accredited
476,National Commerce Institute,1027,Institute,2008,5166,160115.4375,65.65000153,NBA Accredited
477,Government Technology University,1017,University,1975,6908,389281.8438,57.95999908,NAAC B+
478,National Engineering University,1028,University,2013,3277,213145.0156,44.91999817,NBA Accredited
479,State Medical College,1009,College,2016,8959,351938.2188,56.63999939,NAAC A+
480,Central Medical University,1021,University,2001,5581,135688.7969,39.70000076,NAAC A
481,Modern Technology Institute,1003,Institute,1964,18445,521486.2188,74.98000336,NAAC B
482,Modern Engineering Institute,1001,Institute,2011,13313,640088.125,73.63999939,NAAC B+
483,Advanced Technology College,1009,College,1970,8577,285408.625,67.5,AICTE Approved
484,National Commerce College,1022,College,1971,5446,78885.24219,63.75999832,NAAC B
485,Central Technology Institute,1003,Institute,1956,12160,225058.2031,NULL,NAAC B+
486,Modern Arts & Science University,1007,University,1990,6106,307812.5938,82.98999786,NAAC B+
487,Regional Commerce College,1018,College,2001,3317,101960.3281,67.58999634,NAAC B
488,Advanced Medical University,1026,University,1979,4334,99521.57031,50.68000031,NAAC A
489,Indian Commerce University,1013,University,1996,6740,377604.4063,80.05999756,NBA Accredited
490,State Engineering University,1023,University,1971,1856,52010.01172,52.47000122,NAAC A
491,State Management Institute,1006,Institute,1952,8748,249679.5156,89.06999969,NAAC B
492,Government Law College,1018,College,2009,9182,338822.2813,68.69999695,NAAC A
493,Central Technology Institute,1026,Institute,1977,3034,205859.5469,66.63999939,Not Accredited
494,State Management Institute,1024,Institute,1988,3433,209825.5781,58,NAAC B
495,Government Medical Institute,1030,Institute,1988,2117,357270.4063,70.29000092,AICTE Approved
