payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status,late_fee,principal_component,interest_component,outstanding_balance
306,3373,20-07-2024,10886.11035,Net Banking,Success,0,8826.709961,2059.399902,261258.0781
307,3373,25-08-2024,10908.51953,Cheque,Success,0,8916.419922,1992.089966,252341.6563
308,3373,23-09-2024,10991.40039,Net Banking,Success,0,9067.290039,1924.109985,243274.3594
309,3373,21-10-2024,11037.25977,UPI,Failed,0,0,0,243274.3594
310,3373,24-11-2024,10847.58008,Credit Card,Success,0,8992.620117,1854.969971,234281.7344
311,3373,16-12-2024,10721.01953,Net Banking,Success,0,8934.629883,1786.400024,225347.125
312,3373,18-01-2025,10980.00977,UPI,Success,0,9261.740234,1718.27002,216085.375
313,3373,17-02-2025,10820.98047,UPI,Success,0,9173.330078,1647.650024,206912.0469
314,3373,16-03-2025,10986.25,RTGS,Success,0,9408.540039,1577.699951,197503.5
315,3373,25-04-2025,10883.61035,UPI,Success,0,9377.639648,1505.959961,188125.8594
316,3679,09-07-2022,9155.290039,UPI,Success,0,5782.109863,3373.179932,350225.9063
317,3679,04-08-2022,9262.410156,Debit Card,Success,0,5944.02002,3318.389893,344281.9063
318,3679,08-09-2022,9398.719727,Net Banking,Success,0,6136.649902,3262.070068,338145.25
319,3679,03-10-2022,9443.80957,Credit Card,Pending,0,0,0,338145.25
320,3679,03-11-2022,9267.790039,Debit Card,Success,0,6063.870117,3203.929932,332081.375
321,3679,02-12-2022,4571.77002,Net Banking,Success,0,1425.300049,3146.469971,330656.0938
322,3679,05-01-2023,9301.570313,Net Banking,Success,0,6168.600098,3132.969971,324487.4688
323,3679,07-02-2023,9189.530273,Net Banking,Success,0,6115.009766,3074.52002,318372.4688
324,3679,28-02-2023,6967.649902,UPI,Success,64.51000214,3951.070068,3016.580078,314421.4063
325,3679,09-04-2023,9405.69043,Credit Card,Success,0,6426.549805,2979.139893,307994.875
326,3679,04-05-2023,9100.299805,UPI,Success,0,6182.049805,2918.25,301812.8125
327,3679,04-06-2023,9333.129883,Credit Card,Success,0,6473.450195,2859.679932,295339.375
328,3679,07-07-2023,9098.219727,Net Banking,Success,0,6299.879883,2798.340088,289039.4688
329,3679,31-07-2023,9352.150391,Credit Card,Success,0,6613.5,2738.649902,282426
330,3679,30-08-2023,9091.679688,Debit Card,Failed,0,0,0,282426
331,3679,26-09-2023,9443.219727,Net Banking,Success,0,6767.22998,2675.98999,275658.75
332,1543,29-11-2023,8171.220215,Cheque,Success,0,3455.100098,4716.120117,523485.5938
333,1543,01-01-2024,8265.05957,Debit Card,Success,0,3579.870117,4685.200195,519905.7188
334,1543,30-01-2024,8280.980469,Net Banking,Success,0,3627.820068,4653.160156,516277.875
335,1543,02-03-2024,8378.030273,Debit Card,Success,0,3757.340088,4620.689941,512520.5625
336,1543,03-04-2024,8347.969727,Cheque,Success,653.1599731,3760.909912,4587.060059,508759.625
337,1543,25-04-2024,8376.509766,RTGS,Success,0,3823.110107,4553.399902,504936.5313
338,1543,29-05-2024,8216.240234,Net Banking,Success,649.2199707,3697.050049,4519.180176,501239.4688
339,1543,27-06-2024,8053.470215,UPI,Success,0,3567.370117,4486.089844,497672.0938
340,1543,23-07-2024,8375.459961,UPI,Success,0,3921.290039,4454.169922,493750.8125
341,1543,24-08-2024,8298.889648,Credit Card,Success,0,3879.820068,4419.069824,489871
342,1543,26-09-2024,8229.900391,UPI,Success,0,3845.560059,4384.350098,486025.4375
343,1543,24-10-2024,8204.900391,UPI,Success,402.9100037,3854.969971,4349.930176,482170.4688
344,4108,29-10-2021,4558.140137,Net Banking,Success,0,2585.27002,1972.880005,209551.9063
345,4108,29-11-2021,4434.25,UPI,Success,0,2485.419922,1948.829956,207066.4844
346,4108,31-12-2021,4464.490234,UPI,Success,0,2538.77002,1925.719971,204527.7031
347,4108,31-01-2022,4482.319824,UPI,Success,0,2580.209961,1902.109985,201947.5
348,4108,03-03-2022,4501.75,Debit Card,Success,633.789978,2623.639893,1878.109985,199323.8594
349,4108,26-03-2022,4617.939941,Debit Card,Success,0,2764.22998,1853.709961,196559.625
350,4108,02-05-2022,4494.040039,UPI,Success,0,2666.030029,1828,193893.5938
351,4108,23-05-2022,4759.700195,UPI,Success,0,2956.48999,1803.209961,190937.0938
352,4108,29-06-2022,4646.299805,Net Banking,Success,0,2870.580078,1775.719971,188066.5156
353,4108,25-07-2022,4512.529785,Net Banking,Success,0,2763.51001,1749.02002,185303.0156
354,4108,29-08-2022,2658.709961,Credit Card,Success,0,935.4000244,1723.319946,184367.6094
355,4108,27-09-2022,4718.189941,Net Banking,Success,0,3003.570068,1714.619995,181364.0469
356,4108,23-10-2022,4639.589844,Debit Card,Pending,0,0,0,181364.0469
357,4108,23-11-2022,4748.890137,Cheque,Success,0,3062.199951,1686.689941,178301.8438
358,4108,24-12-2022,4549.410156,Cheque,Success,0,2891.209961,1658.209961,175410.6406
359,4108,25-01-2023,4490.899902,UPI,Success,0,2859.580078,1631.319946,172551.0625
360,4108,25-02-2023,4739.700195,UPI,Success,0,3134.969971,1604.719971,169416.0781
361,4108,25-03-2023,4775.609863,UPI,Success,0,3200.040039,1575.569946,166216.0469
362,815,10-04-2022,6295.660156,Cheque,Success,0,2801.75,3493.909912,354023.0938
363,815,11-05-2022,6135.910156,UPI,Success,0,2669.429932,3466.47998,351353.6563
364,815,11-06-2022,6339.950195,Debit Card,Success,0,2899.610107,3440.340088,348454.0625
365,815,13-07-2022,6366,UPI,Success,0,2954.050049,3411.949951,345500
366,815,11-08-2022,6280.919922,Net Banking,Success,0,2897.899902,3383.02002,342602.0938
367,4823,14-10-2022,8618.450195,UPI,Success,0,6124.919922,2493.530029,257973.0938
368,4823,11-11-2022,8725.290039,Net Banking,Success,0,6289.600098,2435.699951,251683.5
369,4823,11-12-2022,8718.25,Net Banking,Success,0,6341.939941,2376.310059,245341.5625
370,4823,15-01-2023,8565.549805,UPI,Success,0,6249.120117,2316.429932,239092.4375
371,4823,12-02-2023,8820.849609,Net Banking,Success,0,6563.419922,2257.429932,232529.0156
372,4823,09-03-2023,8711.040039,Net Banking,Success,0,6515.580078,2195.459961,226013.4375
373,4823,14-04-2023,8731.75,Credit Card,Success,0,6597.810059,2133.939941,219415.6406
374,4823,11-05-2023,8797.620117,Debit Card,Success,0,6725.970215,2071.649902,212689.6563
375,4823,09-06-2023,8746.459961,Credit Card,Success,0,6738.319824,2008.140015,205951.3438
376,4823,15-07-2023,8799.280273,Credit Card,Success,0,6854.759766,1944.52002,199096.5781
377,4823,13-08-2023,8602.639648,UPI,Success,0,6722.839844,1879.800049,192373.75
378,4823,04-09-2023,8642.339844,UPI,Success,0,6826.009766,1816.329956,185547.7344
379,4823,12-10-2023,8888.019531,UPI,Success,0,7136.140137,1751.880005,178411.5938
380,4823,12-11-2023,8492.879883,Net Banking,Success,0,6808.379883,1684.5,171603.2188
381,4823,02-12-2023,8777.620117,Net Banking,Success,0,7157.399902,1620.219971,164445.8125
382,4823,09-01-2024,8887.120117,Net Banking,Success,0,7334.47998,1552.640015,157111.3281
383,4823,03-02-2024,8874.009766,Net Banking,Success,0,7390.620117,1483.390015,149720.7188
384,4823,08-03-2024,8798.120117,Debit Card,Success,0,7384.509766,1413.609985,142336.2031
385,4823,02-04-2024,8657.900391,Net Banking,Success,0,7314.009766,1343.890015,135022.1875
386,4823,06-05-2024,8719.839844,UPI,Success,0,7445,1274.829956,127577.1875
387,4823,09-06-2024,8627.219727,Cheque,Success,0,7422.680176,1204.540039,120154.5078
388,1142,27-09-2024,4945.02002,UPI,Success,0,1792.75,3152.27002,294194.7813
389,1142,23-10-2024,4967.990234,Net Banking,Success,0,1834.810059,3133.169922,292359.9375
390,1142,20-11-2024,5122.709961,Net Banking,Success,0,2009.079956,3113.629883,290350.875
391,1142,23-12-2024,4992.569824,Net Banking,Success,0,1900.329956,3092.23999,288450.5625
392,1142,22-01-2025,5091.339844,UPI,Success,0,2019.339966,3072,286431.1875
393,1142,19-02-2025,4896.22998,Net Banking,Success,0,1845.73999,3050.48999,284585.4688
394,1142,27-03-2025,4950.580078,UPI,Success,0,1919.73999,3030.840088,282665.7188
395,220,31-12-2023,8838.230469,NEFT,Success,282.8500061,5927.669922,2910.560059,261915.5156
396,220,22-01-2024,9133.450195,UPI,Failed,0,0,0,261915.5156
397,220,24-02-2024,9186.410156,Cheque,Success,0,6340.259766,2846.149902,255575.25
398,220,22-03-2024,8869.700195,UPI,Success,0,6092.450195,2777.25,249482.7969
399,1278,07-01-2025,7517.259766,UPI,Success,854.4799805,3735.48999,3781.77002,459811.4688
400,1278,05-02-2025,7706.129883,UPI,Success,0,3954.830078,3751.300049,455856.625
401,1278,05-03-2025,7598.72998,Net Banking,Success,0,3879.689941,3719.030029,451976.9375
402,1278,08-04-2025,7814.009766,UPI,Success,0,4126.629883,3687.379883,447850.3125
403,1278,03-05-2025,7679.790039,UPI,Success,880.039978,4026.080078,3653.709961,443824.2188
404,1278,07-06-2025,7760.430176,Net Banking,Success,0,4139.560059,3620.870117,439684.6563
405,1278,07-07-2025,7644.060059,UPI,Success,0,4056.959961,3587.090088,435627.6875
406,1280,24-01-2023,14588.11035,Debit Card,Success,0,9350.839844,5237.27002,549788.3125
407,1280,22-02-2023,14323.26953,Credit Card,Success,0,9173.589844,5149.680176,540614.75
408,1280,03-04-2023,14490.26953,Net Banking,Success,0,9426.509766,5063.759766,531188.1875
409,1280,26-04-2023,14323.30957,UPI,Success,0,9347.839844,4975.459961,521840.375
410,1280,02-06-2023,14356.48047,RTGS,Success,0,9468.580078,4887.899902,512371.7813
411,1280,24-06-2023,14635.2002,UPI,Success,0,9835.990234,4799.220215,502535.8125
412,891,12-08-2024,4868.879883,Net Banking,Failed,0,0,0,287777.0313
413,891,07-09-2024,4508.709961,RTGS,Success,0,2285.629883,2223.080078,285491.4063
414,891,11-10-2024,4803.140137,UPI,Pending,0,0,0,285491.4063
415,891,07-11-2024,4577.930176,RTGS,Success,0,2372.5,2205.419922,283118.9063
416,891,14-12-2024,4596.149902,Net Banking,Success,636.4899902,2409.050049,2187.090088,280709.8438
417,891,10-01-2025,4772.810059,NEFT,Success,0,2604.320068,2168.47998,278105.5313
418,2405,04-08-2023,11207.37988,UPI,Success,0,3342.27002,7865.109863,611119.5
419,2405,02-09-2023,10986.70996,Net Banking,Success,0,3164.379883,7822.330078,607955.125
420,2405,07-10-2023,11188.19043,Net Banking,Success,0,3406.360107,7781.830078,604548.75
421,2405,28-10-2023,11060.48047,UPI,Success,0,3322.26001,7738.220215,601226.5
422,2405,30-11-2023,10972.61035,Net Banking,Success,0,3276.909912,7695.700195,597949.625
423,2405,03-01-2024,11223.92969,UPI,Pending,0,0,0,597949.625
424,2405,02-02-2024,11032.48047,Debit Card,Success,0,3378.72998,7653.75,594570.875
425,828,16-02-2025,13734.4502,UPI,Success,0,7312.600098,6421.850098,593796.375
426,828,19-03-2025,13711.33008,UPI,Success,0,7367.609863,6343.720215,586428.75
427,828,16-04-2025,13545.5498,Credit Card,Success,969.8900146,7280.529785,6265.009766,579148.25
428,828,14-05-2025,13699.55957,Credit Card,Success,426.2600098,7512.330078,6187.22998,571635.875
429,828,12-06-2025,13467.91992,UPI,Success,0,7360.939941,6106.97998,564274.9375
430,3628,24-07-2022,7425.009766,Debit Card,Success,0,2579.75,4845.259766,365881
431,3628,01-09-2022,7131.759766,NEFT,Success,0,2320.429932,4811.339844,363560.5938
432,3628,27-09-2022,7382.899902,UPI,Success,0,2602.080078,4780.819824,360958.5
433,3628,28-10-2022,7438.839844,Credit Card,Success,0,2692.23999,4746.600098,358266.25
434,3628,29-11-2022,7165.529785,NEFT,Failed,0,0,0,358266.25
435,3628,29-12-2022,7405.149902,Net Banking,Success,0,2693.949951,4711.200195,355572.3125
436,3628,19-01-2023,7241.560059,UPI,Success,0,2565.790039,4675.779785,353006.5313
437,3628,22-02-2023,7205.089844,Debit Card,Success,422.4700012,2563.050049,4642.040039,350443.4688
438,3628,27-03-2023,7308.459961,UPI,Success,0,2700.129883,4608.330078,347743.3438
439,3628,27-04-2023,7383.910156,Net Banking,Success,0,2811.090088,4572.819824,344932.25
440,3628,21-05-2023,7105.189941,UPI,Success,0,2569.330078,4535.859863,342362.9063
441,3628,23-06-2023,7110.5,UPI,Success,0,2608.429932,4502.069824,339754.5
442,3628,20-07-2023,7293.5,Debit Card,Success,0,2825.72998,4467.77002,336928.75
443,3628,25-08-2023,7254.140137,Net Banking,Success,0,2823.530029,4430.609863,334105.2188
444,3628,20-09-2023,7250.410156,UPI,Success,0,2856.929932,4393.47998,331248.3125
445,3628,26-10-2023,7221.870117,UPI,Success,0,2865.959961,4355.919922,328382.3438
446,3628,21-11-2023,7354.089844,UPI,Success,0,3035.860107,4318.22998,325346.4688
447,3628,23-12-2023,7255.189941,UPI,Success,0,2976.879883,4278.310059,322369.5938
448,3628,19-01-2024,7096.830078,Net Banking,Success,0,2857.669922,4239.160156,319511.9375
449,4397,22-06-2025,4910.799805,RTGS,Pending,0,0,0,205641.0469
450,4397,16-07-2025,5021.919922,UPI,Success,0,2297.179932,2724.73999,203343.8594
451,3273,25-04-2022,11406.4502,Net Banking,Success,0,4456.370117,6950.069824,729706.4375
452,3273,27-05-2022,16036.29004,UPI,Success,0,9128.400391,6907.890137,720578.0625
453,3273,27-06-2022,16205.44043,RTGS,Success,0,9383.969727,6821.470215,711194.0625
454,3273,26-07-2022,15977.74023,Debit Card,Success,0,9245.110352,6732.640137,701949
455,3273,23-08-2022,16240.24023,Debit Card,Success,0,9595.120117,6645.120117,692353.875
456,3273,22-09-2022,16056.40039,UPI,Success,0,9502.110352,6554.279785,682851.75
457,3273,25-10-2022,16214.50977,Net Banking,Success,499.6400146,9750.179688,6464.330078,673101.5625
458,3273,22-11-2022,16085.54004,Net Banking,Success,0,9713.509766,6372.029785,663388.0625
459,3273,26-12-2022,16224.33984,UPI,Success,0,9944.259766,6280.069824,653443.8125
460,3273,27-01-2023,16149.08008,UPI,Success,0,9963.150391,6185.930176,643480.625
461,3273,21-02-2023,16053.96973,Debit Card,Success,0,9962.349609,6091.620117,633518.3125
462,3273,28-03-2023,15936.42969,Net Banking,Success,0,9939.120117,5997.310059,623579.1875
463,3273,19-04-2023,16210.16016,Net Banking,Success,0,10306.94043,5903.220215,613272.25
464,3273,23-05-2023,15934.98047,UPI,Success,0,10129.33008,5805.640137,603142.875
465,3273,18-06-2023,15996.24023,Debit Card,Success,879.210022,10286.49023,5709.75,592856.375
466,3273,26-07-2023,15933.32031,UPI,Success,0,10320.94043,5612.370117,582535.4375
467,3273,20-08-2023,9714.330078,Debit Card,Success,0,4199.669922,5514.669922,578335.8125
468,3273,22-09-2023,16194.9502,Debit Card,Success,0,10720.04004,5474.910156,567615.75
469,3273,17-10-2023,15995.38965,UPI,Success,0,10621.95996,5373.430176,556993.8125
470,3273,23-11-2023,16168.74023,UPI,Success,0,10895.86035,5272.870117,546097.9375
471,3273,24-12-2023,16254.55957,NEFT,Success,0,11084.83984,5169.72998,535013.0625
472,3273,23-01-2024,15912.19043,Credit Card,Success,0,10847.40039,5064.790039,524165.6875
473,3273,20-02-2024,16225.41016,UPI,Success,0,11263.30957,4962.100098,512902.375
474,3273,19-03-2024,16004.70996,Debit Card,Success,0,11149.24023,4855.47998,501753.1563
475,3273,17-04-2024,16276.4502,UPI,Success,0,11526.51953,4749.930176,490226.625
476,3273,13-05-2024,16108.69043,Cheque,Success,0,11467.87988,4640.810059,478758.75
477,3273,20-06-2024,16167.33984,Cheque,Success,0,11635.08984,4532.25,467123.6563
478,339,18-08-2022,5267.950195,Credit Card,Pending,0,0,0,321941.4375
479,339,20-09-2022,5035.569824,Cheque,Success,0,1875.170044,3160.389893,320066.2813
480,339,27-10-2022,5357.419922,UPI,Success,930.0800171,2215.429932,3141.97998,317850.8438
481,339,20-11-2022,5293.810059,Credit Card,Success,43.29999924,2173.570068,3120.23999,315677.25
482,3407,08-04-2022,6996.620117,UPI,Success,0,3579.419922,3417.209961,300848.9063
483,3407,05-05-2022,6890.390137,UPI,Failed,0,0,0,300848.9063
484,3407,03-06-2022,7156.390137,Cheque,Success,0,3779.360107,3377.030029,297069.5625
485,3407,10-07-2022,6877.950195,UPI,Success,0,3543.340088,3334.610107,293526.2188
486,3407,09-08-2022,6965.319824,RTGS,Success,0,3670.48999,3294.830078,289855.7188
487,3407,08-09-2022,7194.259766,UPI,Success,0,3940.629883,3253.629883,285915.125
488,3407,04-10-2022,7097.02002,UPI,Success,0,3887.620117,3209.399902,282027.4688
489,3407,31-10-2022,6942.439941,UPI,Success,0,3776.679932,3165.76001,278250.8125
490,3407,07-12-2022,6842.200195,UPI,Success,0,3718.840088,3123.370117,274531.9688
491,3407,28-12-2022,7048.25,UPI,Success,0,3966.629883,3081.620117,270565.3438
492,3407,27-01-2023,6959.410156,Net Banking,Success,0,3922.310059,3037.100098,266643.0313
493,3407,26-02-2023,7098.600098,UPI,Success,0,4105.529785,2993.070068,262537.5
494,3407,02-04-2023,7142.47998,UPI,Success,0,4195.490234,2946.97998,258342
495,833,04-07-2024,6700.299805,Credit Card,Success,0,2047.140015,4653.160156,392845.8125
496,833,04-08-2024,7081.660156,UPI,Success,0,2452.629883,4629.029785,390393.1875
497,833,28-08-2024,7022.569824,UPI,Success,0,2422.439941,4600.129883,387970.75
498,833,26-09-2024,6793.169922,Credit Card,Success,0,2221.580078,4571.589844,385749.1563
499,833,29-10-2024,7081.22998,Debit Card,Success,0,2535.820068,4545.410156,383213.3438
500,1174,08-06-2022,17824.21094,Credit Card,Success,0,10120.87988,7703.330078,814499.5
501,1174,12-07-2022,18119.01953,Credit Card,Success,0,10510.24023,7608.779785,803989.3125
502,1174,08-08-2022,17930.83008,UPI,Success,176.7899933,10420.23047,7510.600098,793569.0625
503,1174,08-09-2022,18097.36914,Debit Card,Success,0,10684.11035,7413.259766,782884.9375
504,1174,09-10-2022,17894.86914,RTGS,Success,0,10581.41992,7313.450195,772303.5
505,1174,14-11-2022,17938.41992,Cheque,Success,0,10723.82031,7214.600098,761579.6875
506,1174,09-12-2022,17833.0293,Net Banking,Success,733.6099854,10718.61035,7114.419922,750861.0625
507,1301,26-05-2025,5251.740234,Credit Card,Success,0,2242.860107,3008.879883,260924.7656
508,1301,24-06-2025,5504.589844,UPI,Success,0,2521.350098,2983.23999,258403.4375
509,1301,16-07-2025,5405.450195,UPI,Success,0,2451.040039,2954.409912,255952.3906
510,3786,05-04-2022,13015.03027,RTGS,Success,0,5039.509766,7975.52002,691006.25
511,3786,14-05-2022,13074.44043,Debit Card,Success,0,5156.660156,7917.779785,685849.5625
512,3786,05-06-2022,12996.25,UPI,Success,0,5137.560059,7858.689941,680712
513,3786,12-07-2022,12884.16016,UPI,Success,0,5084.339844,7799.830078,675627.6875
514,3786,07-08-2022,12898.4502,Net Banking,Success,0,5156.879883,7741.569824,670470.8125
515,3786,12-09-2022,12845.96973,UPI,Success,0,5163.490234,7682.47998,665307.3125
516,3786,04-10-2022,12969,NEFT,Success,0,5345.689941,7623.310059,659961.625
517,3786,11-11-2022,12888.55957,UPI,Success,0,5326.5,7562.060059,654635.125
518,3786,10-12-2022,12924.0498,UPI,Success,0,5423.029785,7501.029785,649212.125
519,3786,01-01-2023,12967.01953,UPI,Success,0,5528.140137,7438.890137,643683.9375
520,3786,08-02-2023,12876.7998,UPI,Success,0,5501.25,7375.549805,638182.6875
521,3786,08-03-2023,12933.16992,Net Banking,Success,0,5620.660156,7312.509766,632562.0625
522,3786,09-04-2023,13098.86035,RTGS,Success,0,5850.75,7248.109863,626711.3125
523,3786,08-05-2023,12801.95996,UPI,Success,53.18999863,5620.899902,7181.069824,621090.375
524,1196,05-04-2022,8203.30957,Net Banking,Success,0,3086.610107,5116.700195,491280.375
525,1196,14-05-2022,7989.169922,UPI,Success,807.6599731,2904.409912,5084.75,488375.9688
526,1196,05-06-2022,4359.689941,Cheque,Success,397.4100037,0,5054.689941,488375.9688
527,1196,03-07-2022,3385.649902,NEFT,Success,0,0,5054.689941,488375.9688
528,1196,06-08-2022,8297.450195,UPI,Success,0,3242.76001,5054.689941,485133.2188
529,1196,11-09-2022,7985.620117,UPI,Success,891.210022,2964.48999,5021.129883,482168.7188
530,1196,06-10-2022,8106.459961,Net Banking,Success,0,3116.01001,4990.450195,479052.7188
531,569,01-05-2024,11430.55957,Debit Card,Success,0,6504.220215,4926.339844,412758.9688
