default_id,customer_id,loan_id,default_date,default_amount,days_overdue,collection_status,last_contact_date,contact_attampts,legal_notice_sent,recovery_amount,collection_agent_id
307,3663,1784,30-05-2024,547509.1875,419,Legal Action,27-06-2025,31,1,119903.0781,10
308,4065,1792,18-01-2025,452535.4688,186,Settled,21-05-2025,11,1,347462.4375,2
309,4314,1811,15-06-2025,238373.5938,38,Legal Action,04-07-2025,16,1,130558.0938,5
310,3625,1814,06-03-2024,310547.125,504,Written Off,01-05-2025,42,1,36510.89844,1
311,4711,1825,09-01-2025,566399.6875,195,Active,15-05-2025,24,1,150971.5625,1
312,4243,1827,20-06-2022,252159.25,1129,Written Off,06-07-2025,27,1,82407.00781,10
313,2068,1832,06-10-2023,165849.5469,656,Active,26-05-2025,7,0,61561.03125,8
314,4431,1837,15-05-2025,425796.4688,69,Legal Action,03-06-2025,26,1,52734.37891,1
315,4431,1838,11-07-2025,206655.2188,30,Active,11-07-2025,18,0,101744.1016,10
316,3274,1840,14-04-2025,513647.9375,100,Active,19-07-2025,11,0,50731.58984,6
317,133,1845,25-11-2024,429711.7188,240,Settled,15-05-2025,28,0,383385.5938,2
318,1187,1847,19-09-2024,389544.125,307,Legal Action,07-06-2025,23,1,99568.72656,8
319,2,1849,23-03-2025,146103.6406,122,Active,13-05-2025,21,0,44777.44141,4
320,973,1852,30-03-2025,448802.8438,115,Legal Action,13-07-2025,48,1,141467.7344,10
321,4577,1854,14-05-2025,335764.375,70,Legal Action,12-07-2025,48,1,127981.2813,5
322,299,1856,12-02-2025,331609.4063,161,Active,26-06-2025,8,0,25988.66016,1
323,1666,1857,24-07-2024,502067.1563,364,Legal Action,16-05-2025,32,1,332596.5313,8
324,1666,1858,25-08-2023,456546.4688,698,Legal Action,01-05-2025,31,1,312434.125,3
325,1159,1860,28-06-2025,372446.3438,30,Legal Action,02-07-2025,27,1,208809.0938,5
326,3980,1877,11-04-2025,667400.1875,103,Active,23-06-2025,6,1,381815.8125,9
327,1723,1889,27-06-2025,245853.9531,30,Legal Action,10-07-2025,32,1,48213.42969,10
328,1045,1899,03-09-2022,255133.7344,1054,Settled,12-05-2025,12,1,255133.7344,8
329,1045,1900,27-09-2024,237887.1094,299,Legal Action,25-06-2025,46,1,125340.2422,2
330,147,1905,11-05-2025,649733.6875,73,Legal Action,25-06-2025,43,1,116123.7031,6
331,2739,1909,12-11-2024,210127.3438,253,Active,21-05-2025,23,1,117967.6797,1
332,1446,1923,20-05-2023,248380.9375,795,Written Off,28-05-2025,57,1,19601.48047,9
333,826,1930,30-03-2023,452159.9375,846,Written Off,05-07-2025,25,1,60990.75,8
334,1329,1936,16-06-2024,290264.75,402,Active,01-06-2025,9,1,147726.75,3
335,3433,1945,10-04-2025,181920.4844,104,Active,19-06-2025,17,0,51162.14844,5
336,2913,1952,10-05-2023,190766.0938,805,Settled,02-05-2025,11,0,151201.2031,2
337,2343,1955,19-10-2024,322065.6875,277,Active,18-05-2025,6,0,52241.5,3
338,2520,1959,29-10-2024,706698.25,267,Active,02-06-2025,8,0,300549.6563,10
339,3046,1965,21-07-2025,332228.2813,30,Active,19-07-2025,27,0,169692.9844,8
340,3046,1966,15-03-2025,204071.5313,130,Active,17-06-2025,19,0,46711.75,9
341,3346,1968,07-03-2025,494208.6563,138,Active,09-05-2025,25,0,311206,9
342,4942,1975,26-06-2025,244658.1875,30,Legal Action,25-06-2025,28,1,114875.2109,5
343,4079,1980,05-11-2024,366934.5313,260,Settled,11-06-2025,22,1,340667.7188,9
344,825,1981,05-02-2025,402075.1563,168,Active,18-06-2025,13,0,226904.1719,6
345,4946,1984,12-05-2024,474900.5313,437,Written Off,27-04-2025,42,1,129094.2266,4
346,2880,1985,04-07-2024,384202.7813,384,Written Off,13-07-2025,41,1,4994.069824,8
347,4035,1996,22-07-2025,111877.0078,30,Legal Action,02-07-2025,32,1,31310.41016,5
348,4468,2000,13-07-2025,107960.5234,30,Active,12-07-2025,11,0,63546.92969,10
349,4010,2002,21-11-2024,406170.1875,244,Active,14-06-2025,29,0,128209.0625,5
350,4515,2003,24-01-2025,319005.5938,180,Active,16-06-2025,27,0,13073.66992,4
351,2970,2012,16-07-2025,448362.375,30,Legal Action,09-07-2025,26,1,307182.2813,1
352,3984,2015,18-11-2023,363990,613,Written Off,30-05-2025,34,1,106880.5313,4
353,1626,2021,10-09-2024,232872.9531,316,Legal Action,30-05-2025,23,1,141604.0156,10
354,2205,2023,10-02-2024,312955.1563,529,Legal Action,14-05-2025,28,1,42996.67188,6
355,982,2032,11-12-2023,167861.5625,590,Written Off,08-06-2025,37,1,8766.599609,5
356,1935,2040,15-03-2025,418757.25,130,Active,03-07-2025,30,0,21416.16016,10
357,3608,2046,25-11-2024,166113.375,240,Active,20-05-2025,12,1,86584.92969,4
358,4437,2048,28-11-2023,670483.125,603,Legal Action,16-05-2025,33,1,292740.9688,1
359,1851,2059,01-01-2025,487054.3125,203,Legal Action,11-07-2025,30,1,132751.7656,9
360,2604,2065,10-03-2024,193290.6875,500,Active,28-04-2025,15,1,69682.74219,9
361,4809,2074,28-03-2025,353752.75,117,Active,05-07-2025,15,0,141825.5156,9
362,4389,2076,10-03-2024,150241.9375,500,Legal Action,14-06-2025,31,1,43473.5,2
363,4393,2080,07-04-2025,369958.25,107,Active,19-05-2025,10,0,52123.85156,8
364,4721,2083,13-02-2025,428659.6563,160,Active,06-07-2025,24,0,111705.1406,9
365,3434,2085,14-05-2024,641328,435,Legal Action,19-05-2025,38,1,432051.4688,8
366,4998,2087,04-04-2025,205375.9375,110,Legal Action,14-06-2025,38,1,103488.9609,3
367,427,2089,01-09-2024,244473.2969,325,Settled,08-07-2025,14,1,244473.2969,2
368,182,2093,05-01-2025,486480.125,199,Active,29-06-2025,15,1,184069.375,5
369,1289,2108,22-11-2024,305612.1875,243,Settled,01-07-2025,29,1,287030.3438,8
370,525,2113,17-10-2024,310729.7813,279,Active,25-06-2025,7,1,12152.20996,3
371,4948,2121,27-10-2023,769753.1875,635,Settled,02-07-2025,36,0,769753.1875,8
372,4948,2122,21-01-2025,734627.4375,183,Active,10-07-2025,13,1,469240.5,7
373,1744,2132,06-03-2022,394029.375,1235,Written Off,14-06-2025,67,1,117555.1406,4
374,1634,2154,18-10-2022,318155.875,1009,Written Off,22-05-2025,50,1,50188.33984,8
375,2015,2161,01-07-2025,168225.7656,30,Active,12-07-2025,22,0,60383.17188,2
376,4021,2175,07-06-2024,240949.25,411,Written Off,24-05-2025,51,1,54191.32813,1
377,3536,2191,22-11-2024,140591.375,243,Active,18-05-2025,15,0,61966.10938,6
378,2441,2197,11-08-2022,582800.0625,1077,Legal Action,03-05-2025,46,1,154863.9219,5
379,3422,2212,25-10-2022,546642.125,1002,Legal Action,16-05-2025,17,1,377982.875,9
380,4672,2220,14-01-2025,415985.9375,190,Legal Action,09-05-2025,22,1,116493.0391,3
381,101,2226,14-12-2024,548896.8125,221,Active,29-05-2025,23,1,189973.2344,3
382,731,2232,03-10-2024,386063.2188,293,Legal Action,15-05-2025,46,1,236070.9844,9
383,2212,2242,25-03-2025,489233.9375,120,Legal Action,17-06-2025,47,1,330602.3125,3
384,3431,2243,22-12-2024,352385,213,Legal Action,15-07-2025,37,1,131848.9063,6
385,4861,2245,20-08-2023,293998.3438,703,Active,08-07-2025,23,0,145062.7344,4
386,3175,2256,26-02-2024,231322.0156,513,Legal Action,05-05-2025,38,1,170631.0156,5
387,2463,2259,20-06-2025,450159.2813,33,Active,23-06-2025,7,0,156823.8125,7
388,2463,2260,19-04-2024,362041.7813,460,Settled,29-06-2025,25,0,184142.5625,10
389,2946,2282,23-07-2024,168848.9844,365,Active,08-07-2025,14,0,826.5100098,4
390,1195,2300,30-09-2024,655617.8125,296,Active,18-07-2025,20,1,89942.57031,2
391,3186,2309,16-09-2024,349501.9063,310,Settled,05-06-2025,20,1,349501.9063,8
392,3399,2319,25-06-2025,356320.7188,30,Active,07-07-2025,10,0,12200.32031,1
393,1102,2338,06-02-2024,388470.6875,533,Settled,03-06-2025,28,1,182183.6875,6
394,2722,2345,08-04-2024,183598.0938,471,Active,02-07-2025,24,0,5193.180176,10
395,1146,2358,15-07-2023,343910.6563,739,Legal Action,19-07-2025,23,1,158273.4063,8
396,211,2360,26-02-2024,581031.5,513,Legal Action,19-05-2025,50,1,144329.9531,1
397,1436,2361,03-07-2023,383708.5,751,Written Off,01-05-2025,68,1,130444.9766,6
398,3923,2368,22-04-2024,283689.375,457,Written Off,15-07-2025,54,1,43168.08984,2
399,2492,2371,29-03-2025,232080.9531,116,Active,14-06-2025,5,0,30803.49023,6
400,722,2377,23-03-2024,157963.8594,487,Active,21-07-2025,10,0,44970.39844,7
401,2147,2387,16-09-2024,404473.0938,310,Active,03-07-2025,16,1,48542.73828,4
402,4910,2394,13-04-2024,354197.3438,466,Legal Action,23-05-2025,42,1,112385.4688,6
403,4287,2400,28-02-2025,339835.9063,145,Active,13-06-2025,6,0,164400.1719,8
404,296,2408,23-03-2025,294150.6563,122,Active,21-05-2025,15,0,87208.35938,5
405,2192,2413,14-11-2022,222248.1875,982,Settled,01-05-2025,26,0,133153.7344,9
406,2709,2428,05-12-2023,370342.0625,596,Legal Action,14-06-2025,41,1,207860.2344,1
407,1298,2432,31-05-2022,185945.0156,1149,Legal Action,13-05-2025,41,1,41458.41016,6
408,1068,2437,28-06-2024,302471.0625,390,Active,02-05-2025,26,0,145014.1563,6
409,539,2440,18-10-2023,353899.9063,644,Legal Action,27-05-2025,32,1,223931.7031,4
410,2226,2441,16-01-2025,273383.75,188,Active,20-06-2025,11,1,52505.48828,7
411,2226,2442,16-06-2025,211025.1875,37,Active,05-07-2025,29,0,85710.27344,6
412,2444,2449,24-11-2023,205038.8281,607,Active,13-07-2025,15,1,7015.439941,2
413,3887,2451,10-06-2024,836605.875,408,Active,23-05-2025,25,0,154013.2188,3
414,2897,2478,30-07-2024,387648.2813,358,Active,05-07-2025,22,0,82704.79688,7
415,4332,2488,07-11-2023,357741.8125,624,Legal Action,29-05-2025,18,1,232047.4688,7
416,4504,2493,10-06-2025,729891.625,43,Legal Action,01-07-2025,50,1,330149.875,6
417,4504,2494,19-04-2025,390413.7813,95,Legal Action,23-05-2025,34,1,196193.4844,10
418,63,2507,07-10-2024,79185.15625,289,Active,20-06-2025,11,0,6293.069824,4
419,4031,2517,04-08-2023,769500.8125,719,Legal Action,16-06-2025,37,1,146516.9688,7
420,690,2524,16-04-2024,162319.4375,463,Legal Action,26-05-2025,15,1,55189.12109,4
421,708,2527,01-06-2024,252778,417,Active,27-05-2025,29,0,150515.7344,8
422,1598,2529,26-02-2025,171049.8281,147,Legal Action,14-06-2025,46,1,36773.62891,9
423,27,2538,30-03-2025,685957.1875,115,Active,01-05-2025,24,1,206190.25,5
424,3102,2559,26-12-2024,540629.125,209,Active,02-07-2025,18,1,143403.2969,9
425,3102,2560,23-08-2024,545821.3125,334,Active,20-05-2025,6,0,250960.3438,6
426,2791,2561,06-04-2025,324040.875,108,Active,27-04-2025,20,0,90705.57813,8
427,691,2565,11-12-2022,149019.3906,955,Settled,23-06-2025,27,0,122690.8984,10
428,760,2572,27-05-2025,352261.875,57,Active,06-07-2025,8,0,101050.7813,5
429,1079,2573,24-12-2022,321718.9688,942,Settled,11-05-2025,21,1,178910.5781,4
430,3769,2575,10-07-2025,257304.8438,30,Active,20-07-2025,16,0,150437.2031,3
431,1526,2579,12-02-2024,400608.9688,527,Legal Action,02-05-2025,38,1,69114.88281,4
432,1256,2591,17-02-2025,369569.9375,156,Active,16-06-2025,20,0,113843.8828,2
433,3673,2594,11-12-2024,133377.9063,224,Active,25-04-2025,19,0,42526.76953,9
434,4325,2602,21-04-2025,309694.0625,93,Active,19-06-2025,11,0,133088.3125,1
435,2238,2603,27-04-2023,286510.7188,818,Settled,30-04-2025,26,1,257527.5469,9
436,1052,2605,03-12-2024,399703.4688,232,Legal Action,22-07-2025,30,1,110927.0938,8
437,1083,2608,29-04-2025,610368.4375,85,Legal Action,31-05-2025,44,1,288752.7188,7
438,481,2609,17-07-2025,341881.5938,30,Active,11-07-2025,21,0,52957.03906,7
439,4081,2621,05-04-2025,329896.0313,109,Active,30-05-2025,6,0,71178.14844,1
440,3917,2623,19-06-2023,637649.8125,765,Legal Action,26-04-2025,22,1,438125.7188,1
441,3386,2628,05-02-2025,331081,168,Active,22-07-2025,16,0,132537.2344,10
442,872,2629,05-04-2024,241940.9063,474,Settled,29-04-2025,11,0,155591.9063,8
443,872,2630,28-10-2023,274653.6563,634,Written Off,11-07-2025,57,1,24181.23047,6
444,1374,2636,07-02-2025,146547.5,166,Active,20-05-2025,16,0,84211.5,9
445,619,2644,29-03-2024,262132.2656,481,Legal Action,29-04-2025,16,1,150092.3438,5
446,884,2645,10-01-2025,124156.4766,194,Active,10-07-2025,23,1,18193.86914,7
447,2641,2649,20-01-2023,212242.8438,915,Written Off,14-06-2025,59,1,1774.329956,3
448,38,2660,24-06-2025,433361.0313,30,Active,30-06-2025,13,0,148149.0156,9
449,1781,2664,22-06-2025,282550.7813,31,Legal Action,29-06-2025,46,1,47222.48047,2
450,2394,2676,16-06-2024,256104.1719,402,Legal Action,03-07-2025,26,1,90224.50781,3
451,4030,2679,17-01-2025,189395.0781,187,Active,20-07-2025,19,0,12075.12988,1
452,3477,2684,15-02-2024,173996.6719,524,Written Off,12-05-2025,53,1,6222.279785,2
453,1538,2699,06-06-2024,269002.4375,412,Legal Action,25-06-2025,31,1,33594.12891,9
454,956,2701,16-05-2025,699660.25,68,Legal Action,16-07-2025,45,1,216318.2344,2
455,1391,2709,02-12-2022,191431.375,964,Written Off,04-06-2025,43,1,20449.42969,8
456,1214,2713,17-06-2023,722784.5625,767,Settled,19-06-2025,24,1,557924.3125,3
457,385,2718,07-06-2023,486184.875,777,Legal Action,24-04-2025,45,1,246245.0156,10
458,3030,2727,09-07-2025,527607.3125,30,Active,15-07-2025,7,1,197842.6875,1
459,3030,2728,11-05-2025,423516.6563,73,Legal Action,10-07-2025,39,1,270456.5,5
460,1958,2734,01-06-2025,212728.3438,52,Active,23-06-2025,27,0,27583.33008,6
461,1199,2737,30-10-2024,768171.125,266,Legal Action,10-07-2025,39,1,196554.4688,4
462,3338,2741,20-10-2022,770220.75,1007,Legal Action,08-05-2025,48,1,316217.375,8
463,634,2744,10-07-2025,334515.4375,30,Legal Action,14-07-2025,46,1,83062.60156,4
464,1868,2746,25-08-2024,150514.5938,332,Legal Action,21-07-2025,28,1,103289.2813,1
465,4874,2753,29-06-2025,143099.4688,30,Active,20-07-2025,7,0,15887.25,10
466,3041,2757,08-05-2025,389972.0313,76,Active,23-06-2025,12,0,159968.0625,4
467,3041,2758,06-02-2025,278754.875,167,Legal Action,11-06-2025,38,1,89020.36719,2
468,754,2759,25-04-2024,304168.5,454,Settled,26-06-2025,40,1,217337.1719,3
469,4832,2770,08-03-2024,288057.75,502,Legal Action,29-04-2025,37,1,115859.4297,8
470,4943,2773,09-08-2024,131286.5625,348,Settled,20-07-2025,30,1,131286.5625,6
471,1128,2781,06-11-2024,558539.8125,259,Legal Action,21-07-2025,32,1,83100.96875,3
472,1128,2782,29-08-2024,292576.9063,328,Active,01-07-2025,12,0,133128.1406,2
473,1007,2785,29-04-2025,247853.9063,85,Active,29-06-2025,11,0,123214.2734,9
474,4822,2788,24-01-2023,467327.9688,911,Written Off,01-07-2025,50,1,124960.75,8
475,992,2807,12-12-2023,436833.4063,589,Legal Action,11-05-2025,15,1,46593.17188,8
476,992,2808,12-12-2024,376193.9063,223,Legal Action,30-06-2025,23,1,114856.9688,1
477,4768,2810,28-05-2024,284521.25,421,Active,28-04-2025,13,1,117735.5625,10
478,645,2813,22-05-2025,172817.1719,62,Active,01-07-2025,9,0,58861.39844,3
479,2840,2817,08-07-2024,112979.0625,380,Legal Action,07-06-2025,42,1,66371.5625,2
480,2998,2819,25-01-2024,480200.6563,545,Settled,31-05-2025,15,1,369875.0938,1
481,2998,2820,12-05-2022,441970.3438,1168,Written Off,22-07-2025,40,1,33485.05078,8
482,4152,2828,21-05-2025,288492.875,63,Active,14-06-2025,16,0,108113.9297,5
483,4695,2849,11-02-2025,459878.8438,162,Legal Action,02-06-2025,23,1,144662,9
484,4088,2851,27-03-2023,391522.7188,849,Written Off,05-05-2025,56,1,89393.46875,2
485,4090,2855,03-06-2024,544399.9375,415,Active,17-06-2025,13,0,312679.4063,3
486,4090,2856,22-12-2024,362057.6563,213,Legal Action,26-06-2025,47,1,237546.5938,1
487,3295,2859,16-11-2024,261248.0938,249,Legal Action,25-06-2025,37,1,117769.1016,6
488,3295,2860,06-12-2024,265123.75,229,Active,23-05-2025,27,0,74565.52344,4
489,2422,2865,28-12-2024,201015.4844,207,Active,27-04-2025,6,0,14215.98047,8
490,354,2873,08-05-2025,669827.0625,76,Active,10-05-2025,21,1,394167.5,1
491,4616,2875,29-03-2025,268013,116,Active,21-07-2025,11,0,38869.32813,8
492,4903,2887,10-02-2025,277216.1875,163,Legal Action,30-06-2025,27,1,125314.9063,10
493,2230,2889,21-07-2023,418418.625,733,Legal Action,11-05-2025,17,1,210381.2656,6
494,2070,2893,28-11-2024,275548.5625,237,Legal Action,01-05-2025,43,1,44629.60938,1
495,3284,2895,04-08-2024,316585.6563,353,Legal Action,11-06-2025,50,1,113938.9688,1
496,484,2907,31-05-2025,354224.5625,53,Active,24-06-2025,18,0,43107.01953,6
497,484,2908,13-06-2025,234679.75,40,Legal Action,02-07-2025,45,1,145832.9844,9
498,4852,2914,28-05-2025,364524.9063,56,Active,15-06-2025,22,0,106216.2813,6
499,738,2931,25-11-2024,533638.625,240,Active,17-05-2025,16,1,135790.0938,10
500,4370,2936,07-09-2024,350759.1875,319,Active,19-06-2025,30,0,115702.3906,2
501,402,2939,12-06-2025,421440.0313,41,Active,16-06-2025,29,0,97160.25781,10
502,3351,2944,21-03-2023,660226,855,Written Off,28-06-2025,66,1,193571.7969,6
503,2323,2946,22-05-2024,343549,427,Active,03-07-2025,25,0,95682.32031,1
504,3303,2962,19-06-2025,179095.0781,34,Active,16-07-2025,8,0,54983.85156,8
505,1087,2963,21-05-2025,273731.6875,63,Active,31-05-2025,18,0,14311.37012,7
506,1087,2964,25-05-2023,296112.7813,790,Written Off,15-07-2025,29,1,25833.05078,9
507,1267,2965,29-03-2024,213938.9688,481,Active,22-07-2025,21,0,52930.26953,1
508,348,2967,10-02-2025,348191.0313,163,Active,12-06-2025,30,0,37886.39063,1
509,1432,2973,17-07-2025,174413.7344,30,Active,08-07-2025,14,0,54176.30078,3
510,1432,2974,11-10-2024,400690.4375,285,Active,06-05-2025,22,1,174687.3438,2
511,2999,2976,03-01-2024,619263.375,567,Legal Action,09-06-2025,41,1,181145.1563,3
512,1808,2983,10-01-2024,266325.375,560,Settled,23-06-2025,23,1,182344.9375,9
513,125,3007,20-09-2024,189692.4688,306,Active,25-06-2025,6,0,60669.05078,2
514,894,3011,31-12-2024,451268.75,204,Active,11-06-2025,29,0,153624.8438,2
515,454,3013,08-05-2025,262977.2188,76,Active,01-06-2025,13,0,59931.48828,8
516,454,3014,12-11-2023,660585.75,619,Active,14-07-2025,12,0,304674.2188,9
517,4347,3017,28-12-2023,616296.4375,573,Active,29-06-2025,30,1,297655.0625,6
518,4347,3018,11-07-2022,456769.625,1108,Settled,02-06-2025,21,1,391816.75,8
519,3123,3021,04-11-2024,133356.0781,261,Active,29-05-2025,28,0,48185.87891,4
520,1948,3037,04-10-2023,348244.8125,658,Written Off,21-07-2025,31,1,63732.80859,1
521,1669,3046,23-07-2023,203636.7031,731,Legal Action,18-06-2025,45,1,86207.67188,8
522,2794,3057,08-03-2025,418705.25,137,Active,13-05-2025,6,0,152077.3438,9
523,2648,3062,17-06-2023,326209.9688,767,Settled,15-07-2025,14,1,167889.2188,5
524,74,3064,21-05-2024,535050,428,Written Off,25-05-2025,26,1,39454.12109,3
525,4496,3077,25-07-2024,367890.5938,363,Active,20-05-2025,25,0,131380.4844,4
526,1889,3082,18-06-2023,321766.2188,766,Written Off,15-07-2025,34,1,60995.51172,10
527,2304,3084,14-06-2025,328671.3125,39,Active,23-06-2025,17,0,129137.5625,9
528,3985,3088,11-12-2024,344433.9375,224,Legal Action,08-05-2025,36,1,42081.51172,2
529,3038,3095,05-12-2024,369127.5,230,Active,04-06-2025,7,0,59464.94141,3
530,339,3100,24-08-2024,405085.5625,333,Active,30-04-2025,22,1,123182.5625,6
531,2762,3102,19-09-2024,227692.0156,307,Settled,25-04-2025,20,0,131761.1563,6
532,4645,3126,22-05-2024,116561.3125,427,Active,02-06-2025,17,0,42991,4
533,750,3129,14-10-2023,360842.0313,648,Active,22-07-2025,15,1,86676.20313,4
534,750,3130,23-06-2024,879812.125,395,Legal Action,28-05-2025,15,1,105811.7422,9
535,3254,3131,22-02-2025,179495.5625,151,Active,19-07-2025,12,0,23951.66992,9
536,3551,3147,24-06-2025,413193.6563,30,Active,11-07-2025,24,0,128880.6484,7
537,4634,3152,24-11-2024,403245.1875,241,Active,07-05-2025,28,1,122240.9063,1
538,3219,3154,11-05-2025,387901.5938,73,Active,22-06-2025,9,0,183987.0625,9
539,496,3157,21-06-2025,815536.75,32,Active,15-07-2025,23,1,203874.9688,9
540,2741,3162,15-05-2025,344214.5313,69,Legal Action,05-06-2025,15,1,133450.7969,2
541,2620,3182,20-06-2025,257915.1563,33,Legal Action,10-07-2025,44,1,74221.65625,9
542,3202,3198,08-01-2025,716123.625,196,Active,01-06-2025,27,1,403364.0938,8
543,3573,3201,12-11-2023,474495.9063,619,Legal Action,30-04-2025,22,1,151232,9
544,4121,3209,08-04-2024,276885.8438,471,Active,31-05-2025,24,1,120182.3984,9
545,960,3233,17-11-2024,412242.1875,248,Legal Action,01-06-2025,26,1,220384.5156,9
546,960,3234,27-05-2024,445355,422,Legal Action,08-06-2025,17,1,182772.2344,1
547,1761,3240,15-06-2023,494531.3438,769,Written Off,11-05-2025,42,1,70611.82031,9
548,694,3244,23-07-2025,776449.75,30,Active,21-07-2025,15,0,177674.5938,6
549,2935,3251,16-05-2025,317236.4375,68,Legal Action,19-07-2025,46,1,105465.0469,7
550,2935,3252,10-04-2024,763147,469,Written Off,04-06-2025,43,1,208965.0938,7
551,3751,3258,18-02-2025,729510.875,155,Active,05-06-2025,12,1,42751.39844,10
552,4022,3259,02-10-2024,247831.4688,294,Legal Action,05-07-2025,28,1,145170.4063,5
553,4020,3270,23-06-2025,438259.1563,30,Active,03-07-2025,15,0,176644.3125,1
554,1291,3271,25-05-2025,404151.4375,59,Legal Action,04-07-2025,25,1,256193.4063,9
555,1291,3272,13-02-2025,233876.5469,160,Active,19-05-2025,19,0,18610.93945,2
556,3269,3277,03-02-2025,346678.9688,170,Active,24-06-2025,20,0,192035.6875,7
557,4490,3282,21-12-2024,247812.25,214,Legal Action,02-06-2025,16,1,149031.4844,5
558,29,3291,17-08-2023,378379.9688,706,Written Off,12-05-2025,69,1,105174.5078,10
559,29,3292,09-02-2025,371955.625,164,Active,21-06-2025,12,0,28227.55078,4
560,4481,3294,20-03-2023,294573.6563,856,Written Off,10-05-2025,25,1,7838.080078,3
561,4162,3299,07-11-2024,335033.0938,258,Active,24-06-2025,8,0,146196.4219,5
